data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa,quantidade_caixas,registros_origem
2023-12-02,sábado,5,F. TAQUARIVAI,IFCO,6416,441.0,4
2023-12-02,sábado,5,F. TAQUARIVAI,IFCO,6424,280.0,1
2023-12-02,sábado,5,PH CASCAVEL,IFCO,6424,3040.0,4
2023-12-02,sábado,5,TREB. MINAS,IFCO,6416,1060.0,47
2023-12-02,sábado,5,TREB. MINAS,IFCO,6424,80.0,2
2023-12-02,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,1.0,1
2023-12-04,segunda-feira,0,F. TAQUARIVAI,HB,623,1458.0,7
2023-12-04,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,723.0,6
2023-12-04,segunda-feira,0,F. TAQUARIVAI,IFCO,6424,400.0,2
2023-12-04,segunda-feira,0,PH UBAJARA,IFCO,6416,582.3,38
2023-12-04,segunda-feira,0,PH UBAJARA,IFCO,6424,49.0,7
2023-12-04,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,100.0,10
2023-12-04,segunda-feira,0,TREB. MINAS,IFCO,6416,302.0,27
2023-12-04,segunda-feira,0,TREB. MINAS,IFCO,6424,62.0,9
2023-12-05,terça-feira,1,F. TAQUARIVAI,HB,623,670.0,2
2023-12-05,terça-feira,1,F. TAQUARIVAI,IFCO,6416,731.0,7
2023-12-05,terça-feira,1,F. TAQUARIVAI,IFCO,6424,1600.0,5
2023-12-05,terça-feira,1,PH CASCAVEL,IFCO,6424,640.0,2
2023-12-05,terça-feira,1,PH CORUMBA (PF),IFCO,6424,100.0,2
2023-12-05,terça-feira,1,PH UBAJARA,IFCO,6416,924.0,92
2023-12-05,terça-feira,1,PH UBAJARA,IFCO,6424,119.0,21
2023-12-05,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,11.0,1
2023-12-05,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,53.0,6
2023-12-05,terça-feira,1,TREB. MINAS,IFCO,6416,837.0,28
2023-12-05,terça-feira,1,TREB. MINAS,IFCO,6424,81.0,3
2023-12-05,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,3.0,1
2023-12-06,quarta-feira,2,F. TAQUARIVAI,HB,623,540.0,1
2023-12-06,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,1059.0,6
2023-12-06,quarta-feira,2,F. TAQUARIVAI,IFCO,6424,440.0,2
2023-12-06,quarta-feira,2,PH CASCAVEL,IFCO,6424,640.0,1
2023-12-06,quarta-feira,2,PH CORUMBA (PF),HB,623,658.0,1
2023-12-06,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,179.0,7
2023-12-06,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,37.0,4
2023-12-06,quarta-feira,2,PH UBAJARA,IFCO,6416,575.0,44
2023-12-06,quarta-feira,2,PH UBAJARA,IFCO,6424,202.0,22
2023-12-06,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,512.0,39
2023-12-06,quarta-feira,2,TREB. MINAS,IFCO,6416,882.0,53
2023-12-06,quarta-feira,2,TREB. MINAS,IFCO,6424,14.0,4
2023-12-07,quinta-feira,3,F. TAQUARIVAI,HB,623,727.0,4
2023-12-07,quinta-feira,3,F. TAQUARIVAI,IFCO,6416,500.0,2
2023-12-07,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,1560.0,3
2023-12-07,quinta-feira,3,PH UBAJARA,IFCO,6416,48.0,16
2023-12-07,quinta-feira,3,PH UBAJARA,IFCO,6424,4.0,1
2023-12-07,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,366.0,21
2023-12-07,quinta-feira,3,TREB. MINAS,IFCO,6416,1093.0,45
2023-12-07,quinta-feira,3,TREB. MINAS,IFCO,6424,1.0,1
2023-12-08,sexta-feira,4,F. TAQUARIVAI,HB,623,240.0,2
2023-12-08,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,1367.0,7
2023-12-08,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,1080.0,3
2023-12-08,sexta-feira,4,PH CASCAVEL,IFCO,6424,1266.0,2
2023-12-08,sexta-feira,4,PH UBAJARA,IFCO,6416,27.0,1
2023-12-08,sexta-feira,4,TREB. MINAS,IFCO,6416,1135.0,46
2023-12-08,sexta-feira,4,TREB. MINAS,IFCO,6424,9.0,2
2023-12-08,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,7.0,1
2023-12-09,sábado,5,F. TAQUARIVAI,HB,623,800.0,1
2023-12-09,sábado,5,F. TAQUARIVAI,IFCO,6416,461.0,4
2023-12-09,sábado,5,F. TAQUARIVAI,IFCO,6424,432.0,2
2023-12-09,sábado,5,PH CASCAVEL,IFCO,6424,2275.0,3
2023-12-09,sábado,5,PH CORUMBA (PF),HB,623,484.0,1
2023-12-09,sábado,5,PH CORUMBA (PF),IFCO,6424,120.0,2
2023-12-09,sábado,5,PH UBAJARA,IFCO,6416,223.0,25
2023-12-09,sábado,5,PH UBAJARA,IFCO,6424,164.0,9
2023-12-09,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,260.0,22
2023-12-09,sábado,5,TREB. MINAS,IFCO,6416,1377.0,59
2023-12-09,sábado,5,TREB. MINAS,IFCO,6424,162.0,4
2023-12-09,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,2.0,1
2023-12-11,segunda-feira,0,F. TAQUARIVAI,HB,623,600.0,4
2023-12-11,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,1092.0,7
2023-12-11,segunda-feira,0,F. TAQUARIVAI,IFCO,6424,640.0,3
2023-12-11,segunda-feira,0,PH UBAJARA,IFCO,6416,71.0,8
2023-12-11,segunda-feira,0,PH UBAJARA,IFCO,6424,85.0,21
2023-12-11,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,14.0,8
2023-12-11,segunda-feira,0,TREB. MINAS,IFCO,6416,644.0,51
2023-12-11,segunda-feira,0,TREB. MINAS,IFCO,6424,138.0,21
2023-12-11,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,8.0,1
2023-12-12,terça-feira,1,F. TAQUARIVAI,HB,623,670.0,1
2023-12-12,terça-feira,1,F. TAQUARIVAI,IFCO,6416,904.0,8
2023-12-12,terça-feira,1,F. TAQUARIVAI,IFCO,6424,860.0,4
2023-12-12,terça-feira,1,PH CASCAVEL,IFCO,6424,640.0,1
2023-12-12,terça-feira,1,PH CORUMBA (PF),IFCO,6424,140.0,2
2023-12-12,terça-feira,1,PH UBAJARA,IFCO,6416,670.0,55
2023-12-12,terça-feira,1,PH UBAJARA,IFCO,6424,306.0,18
2023-12-12,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,59.0,6
2023-12-12,terça-feira,1,TREB. MINAS,IFCO,6416,576.0,32
2023-12-12,terça-feira,1,TREB. MINAS,IFCO,6424,160.0,2
2023-12-12,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,4.0,1
2023-12-13,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,742.0,6
2023-12-13,quarta-feira,2,F. TAQUARIVAI,IFCO,6424,687.0,3
2023-12-13,quarta-feira,2,PH CASCAVEL,IFCO,6424,1746.0,2
2023-12-13,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,244.0,7
2023-12-13,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,42.0,4
2023-12-13,quarta-feira,2,PH UBAJARA,IFCO,6416,981.0,73
2023-12-13,quarta-feira,2,PH UBAJARA,IFCO,6424,163.0,10
2023-12-13,quarta-feira,2,PH UBAJARA,IFCO,NAO_INFORMADO,8.0,1
2023-12-13,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,43.0,6
2023-12-13,quarta-feira,2,TREB. MINAS,IFCO,6416,798.0,51
2023-12-13,quarta-feira,2,TREB. MINAS,IFCO,6424,9.0,2
2023-12-13,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,9.0,1
2023-12-14,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,475.0,5
2023-12-14,quinta-feira,3,PH CASCAVEL,IFCO,6424,3360.0,5
2023-12-14,quinta-feira,3,PH UBAJARA,IFCO,6416,307.0,49
2023-12-14,quinta-feira,3,PH UBAJARA,IFCO,6424,68.0,6
2023-12-14,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,686.0,47
2023-12-14,quinta-feira,3,TREB. MINAS,IFCO,6416,911.0,32
2023-12-14,quinta-feira,3,TREB. MINAS,IFCO,6424,1.0,1
2023-12-14,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,6.0,1
2023-12-15,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,875.0,4
2023-12-15,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,600.0,5
2023-12-15,sexta-feira,4,PH CASCAVEL,IFCO,6424,640.0,1
2023-12-15,sexta-feira,4,PH UBAJARA,IFCO,6416,375.0,11
2023-12-15,sexta-feira,4,PH UBAJARA,IFCO,6424,240.0,3
2023-12-15,sexta-feira,4,TREB. MINAS,IFCO,6416,632.0,33
2023-12-15,sexta-feira,4,TREB. MINAS,IFCO,6424,7.0,2
2023-12-15,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,1.0,1
2023-12-16,sábado,5,F. TAQUARIVAI,HB,623,600.0,2
2023-12-16,sábado,5,F. TAQUARIVAI,IFCO,6416,469.0,6
2023-12-16,sábado,5,F. TAQUARIVAI,IFCO,6424,226.0,1
2023-12-16,sábado,5,PH CASCAVEL,IFCO,6424,585.0,1
2023-12-16,sábado,5,PH CORUMBA (PF),IFCO,6424,31.0,1
2023-12-16,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,211.0,10
2023-12-16,sábado,5,TREB. MINAS,IFCO,6416,1734.0,73
2023-12-16,sábado,5,TREB. MINAS,IFCO,6424,467.0,10
2023-12-16,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,1.0,1
2023-12-18,segunda-feira,0,F. TAQUARIVAI,HB,623,1073.0,4
2023-12-18,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,539.0,6
2023-12-18,segunda-feira,0,PH CASCAVEL,IFCO,6424,635.0,1
2023-12-18,segunda-feira,0,PH UBAJARA,IFCO,6416,2078.0,83
2023-12-18,segunda-feira,0,PH UBAJARA,IFCO,6424,303.0,32
2023-12-18,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,236.0,16
2023-12-18,segunda-feira,0,TREB. MINAS,IFCO,6416,447.0,39
2023-12-18,segunda-feira,0,TREB. MINAS,IFCO,6424,170.0,10
2023-12-18,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,1.0,1
2023-12-19,terça-feira,1,F. TAQUARIVAI,HB,623,680.0,1
2023-12-19,terça-feira,1,F. TAQUARIVAI,IFCO,6416,537.0,5
2023-12-19,terça-feira,1,F. TAQUARIVAI,IFCO,6424,986.0,5
2023-12-19,terça-feira,1,PH CASCAVEL,IFCO,6424,640.0,1
2023-12-19,terça-feira,1,PH UBAJARA,IFCO,6416,1302.0,48
2023-12-19,terça-feira,1,PH UBAJARA,IFCO,6424,630.0,18
2023-12-19,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,564.0,21
2023-12-19,terça-feira,1,TREB. MINAS,IFCO,6416,1497.0,27
2023-12-19,terça-feira,1,TREB. MINAS,IFCO,6424,358.0,5
2023-12-19,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,4.0,1
2023-12-20,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,779.0,7
2023-12-20,quarta-feira,2,F. TAQUARIVAI,IFCO,6424,240.0,1
2023-12-20,quarta-feira,2,PH CORUMBA (PF),HB,623,631.0,1
2023-12-20,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,297.0,7
2023-12-20,quarta-feira,2,PH UBAJARA,IFCO,6416,574.0,32
2023-12-20,quarta-feira,2,PH UBAJARA,IFCO,6424,110.0,8
2023-12-20,quarta-feira,2,PH UBAJARA,IFCO,NAO_INFORMADO,8.0,1
2023-12-20,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,522.0,27
2023-12-20,quarta-feira,2,TREB. MINAS,IFCO,6416,1604.0,60
2023-12-20,quarta-feira,2,TREB. MINAS,IFCO,6424,219.0,5
2023-12-21,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,800.0,4
2023-12-21,quinta-feira,3,PH CASCAVEL,IFCO,6424,2072.0,3
2023-12-21,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,128.0,1
2023-12-21,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,614.0,6
2023-12-21,quinta-feira,3,PH UBAJARA,IFCO,6416,148.0,24
2023-12-21,quinta-feira,3,PH UBAJARA,IFCO,6424,29.0,2
2023-12-21,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,124.39999999999999,10
2023-12-21,quinta-feira,3,TREB. MINAS,IFCO,6416,1705.0,52
2023-12-21,quinta-feira,3,TREB. MINAS,IFCO,6424,54.0,8
2023-12-21,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,4.0,1
2023-12-22,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,637.0,6
2023-12-22,sexta-feira,4,PH UBAJARA,IFCO,6416,339.0,20
2023-12-22,sexta-feira,4,PH UBAJARA,IFCO,6424,57.0,7
2023-12-22,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,242.0,18
2023-12-22,sexta-feira,4,TREB. MINAS,IFCO,6416,653.0,25
2023-12-22,sexta-feira,4,TREB. MINAS,IFCO,6424,1.0,1
2023-12-22,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,10.0,2
2023-12-23,sábado,5,PH CASCAVEL,IFCO,6424,800.0,2
2023-12-23,sábado,5,TREB. MINAS,IFCO,6416,502.0,18
2023-12-23,sábado,5,TREB. MINAS,IFCO,6424,312.0,9
2023-12-23,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,3.0,1
2023-12-26,terça-feira,1,F. TAQUARIVAI,HB,623,1091.0,2
2023-12-26,terça-feira,1,F. TAQUARIVAI,IFCO,6416,519.0,5
2023-12-26,terça-feira,1,F. TAQUARIVAI,IFCO,6424,637.0,4
2023-12-26,terça-feira,1,PH CASCAVEL,IFCO,6424,800.0,1
2023-12-26,terça-feira,1,PH UBAJARA,IFCO,6416,2087.0,69
2023-12-26,terça-feira,1,PH UBAJARA,IFCO,6424,397.0,28
2023-12-26,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,75.0,6
2023-12-26,terça-feira,1,TREB. MINAS,IFCO,6416,535.0,31
2023-12-26,terça-feira,1,TREB. MINAS,IFCO,6424,14.0,6
2023-12-27,quarta-feira,2,F. TAQUARIVAI,HB,623,680.0,1
2023-12-27,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,521.0,4
2023-12-27,quarta-feira,2,F. TAQUARIVAI,IFCO,6424,732.0,2
2023-12-27,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,194.0,7
2023-12-27,quarta-feira,2,PH UBAJARA,IFCO,6416,535.0,77
2023-12-27,quarta-feira,2,PH UBAJARA,IFCO,6424,35.0,5
2023-12-27,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,373.0,33
2023-12-27,quarta-feira,2,TREB. MINAS,IFCO,6416,1436.0,81
2023-12-27,quarta-feira,2,TREB. MINAS,IFCO,6424,98.0,10
2023-12-27,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,5.0,1
2023-12-28,quinta-feira,3,F. TAQUARIVAI,HB,623,110.0,1
2023-12-28,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,40.0,1
2023-12-28,quinta-feira,3,PH CASCAVEL,IFCO,6424,2480.0,4
2023-12-28,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,64.0,1
2023-12-28,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,130.0,5
2023-12-28,quinta-feira,3,PH UBAJARA,IFCO,6416,55.0,8
2023-12-28,quinta-feira,3,PH UBAJARA,IFCO,6424,40.0,3
2023-12-28,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,769.0,29
2023-12-28,quinta-feira,3,TREB. MINAS,IFCO,6416,1389.0,31
2023-12-28,quinta-feira,3,TREB. MINAS,IFCO,6424,4.0,2
2023-12-28,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,12.0,1
2023-12-29,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,845.0,7
2023-12-29,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,555.0,1
2023-12-29,sexta-feira,4,PH CASCAVEL,IFCO,6424,800.0,1
2023-12-29,sexta-feira,4,TREB. MINAS,IFCO,6416,855.0,37
2023-12-29,sexta-feira,4,TREB. MINAS,IFCO,6424,26.0,6
2023-12-29,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,7.0,2
2023-12-30,sábado,5,PH CASCAVEL,IFCO,6424,1760.0,2
2023-12-30,sábado,5,PH UBAJARA,IFCO,6416,461.0,45
2023-12-30,sábado,5,PH UBAJARA,IFCO,6424,280.0,17
2023-12-30,sábado,5,TREB. MINAS,IFCO,6416,229.0,11
2023-12-30,sábado,5,TREB. MINAS,IFCO,6424,1.0,1
2023-12-30,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,1.0,1
2024-01-02,terça-feira,1,F. TAQUARIVAI,HB,623,80.0,2
2024-01-02,terça-feira,1,F. TAQUARIVAI,IFCO,6416,664.0,5
2024-01-02,terça-feira,1,F. TAQUARIVAI,IFCO,6424,560.0,4
2024-01-02,terça-feira,1,PH CASCAVEL,IFCO,6424,1440.0,3
2024-01-02,terça-feira,1,PH SUL (PF),IFCO,6416,96.0,3
2024-01-02,terça-feira,1,PH UBAJARA,IFCO,6416,333.0,21
2024-01-02,terça-feira,1,PH UBAJARA,IFCO,6424,1.0,1
2024-01-02,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,112.0,7
2024-01-02,terça-feira,1,TREB. MINAS,IFCO,6416,434.0,23
2024-01-02,terça-feira,1,TREB. MINAS,IFCO,6424,1.0,1
2024-01-02,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,15.0,1
2024-01-03,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,542.0,5
2024-01-03,quarta-feira,2,PH CASCAVEL,IFCO,6424,1760.0,3
2024-01-03,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,10.0,2
2024-01-03,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,1.0,1
2024-01-03,quarta-feira,2,PH UBAJARA,IFCO,6416,512.0,50
2024-01-03,quarta-feira,2,PH UBAJARA,IFCO,6424,55.0,5
2024-01-03,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,272.0,27
2024-01-03,quarta-feira,2,TREB. MINAS,IFCO,6416,787.05,54
2024-01-03,quarta-feira,2,TREB. MINAS,IFCO,6424,282.0,5
2024-01-03,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,6.0,1
2024-01-04,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,184.0,3
2024-01-04,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,54.0,4
2024-01-04,quinta-feira,3,PH UBAJARA,IFCO,6416,224.0,39
2024-01-04,quinta-feira,3,PH UBAJARA,IFCO,6424,22.0,5
2024-01-04,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,691.0,57
2024-01-04,quinta-feira,3,TREB. MINAS,IFCO,6416,1089.0,53
2024-01-04,quinta-feira,3,TREB. MINAS,IFCO,6424,20.0,7
2024-01-04,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,14.0,1
2024-01-04,quinta-feira,3,TREBESCHI DF,IFCO,6424,44.0,4
2024-01-05,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,809.0,6
2024-01-05,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,640.0,4
2024-01-05,sexta-feira,4,PH UBAJARA,IFCO,6416,677.0,17
2024-01-05,sexta-feira,4,PH UBAJARA,IFCO,6424,167.0,14
2024-01-05,sexta-feira,4,PH UBAJARA,IFCO,NAO_INFORMADO,9.0,1
2024-01-05,sexta-feira,4,TREB. MINAS,IFCO,6416,507.0,24
2024-01-05,sexta-feira,4,TREB. MINAS,IFCO,6424,2.0,2
2024-01-05,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,5.0,1
2024-01-06,sábado,5,F. TAQUARIVAI,IFCO,6416,368.0,5
2024-01-06,sábado,5,PH CASCAVEL,IFCO,6424,1280.0,2
2024-01-06,sábado,5,PH CORUMBA (PF),IFCO,6416,140.0,2
2024-01-06,sábado,5,PH UBAJARA,IFCO,6416,1010.0,49
2024-01-06,sábado,5,PH UBAJARA,IFCO,6424,227.0,17
2024-01-06,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,260.0,5
2024-01-06,sábado,5,TREB. MINAS,IFCO,6416,1644.0,57
2024-01-06,sábado,5,TREB. MINAS,IFCO,6424,121.0,3
2024-01-06,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,2.0,1
2024-01-08,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,610.0,5
2024-01-08,segunda-feira,0,PH CASCAVEL,IFCO,6424,800.0,2
2024-01-08,segunda-feira,0,PH UBAJARA,IFCO,6416,118.0,17
2024-01-08,segunda-feira,0,PH UBAJARA,IFCO,6424,7.0,4
2024-01-08,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,284.0,6
2024-01-08,segunda-feira,0,TREB. MINAS,IFCO,6416,1033.0,47
2024-01-08,segunda-feira,0,TREB. MINAS,IFCO,6424,31.0,6
2024-01-08,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,15.0,1
2024-01-08,segunda-feira,0,TREBESCHI DF,IFCO,6424,20.0,6
2024-01-09,terça-feira,1,F. TAQUARIVAI,IFCO,6416,577.0,6
2024-01-09,terça-feira,1,F. TAQUARIVAI,IFCO,6424,631.0,4
2024-01-09,terça-feira,1,PH CASCAVEL,IFCO,6424,800.0,2
2024-01-09,terça-feira,1,PH UBAJARA,IFCO,6416,852.0,68
2024-01-09,terça-feira,1,PH UBAJARA,IFCO,6424,135.0,12
2024-01-09,terça-feira,1,TREB. MINAS,IFCO,6416,879.0,32
2024-01-09,terça-feira,1,TREB. MINAS,IFCO,6424,337.0,9
2024-01-09,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,5.0,1
2024-01-09,terça-feira,1,TREBESCHI DF,IFCO,6424,41.0,3
2024-01-10,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,494.0,7
2024-01-10,quarta-feira,2,PH CASCAVEL,IFCO,6424,800.0,1
2024-01-10,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,214.0,8
2024-01-10,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,48.0,5
2024-01-10,quarta-feira,2,PH UBAJARA,IFCO,6416,360.0,38
2024-01-10,quarta-feira,2,PH UBAJARA,IFCO,6424,115.0,5
2024-01-10,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,16.0,6
2024-01-10,quarta-feira,2,TREB. MINAS,IFCO,6416,971.0,80
2024-01-10,quarta-feira,2,TREB. MINAS,IFCO,6424,46.0,9
2024-01-10,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,15.0,1
2024-01-10,quarta-feira,2,TREBESCHI DF,IFCO,6424,1.0,1
2024-01-11,quinta-feira,3,PH CASCAVEL,IFCO,6424,1030.0,3
2024-01-11,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,2.0,2
2024-01-11,quinta-feira,3,PH UBAJARA,IFCO,6416,4.0,1
2024-01-11,quinta-feira,3,PH UBAJARA,IFCO,6424,0.0,1
2024-01-11,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,461.0,32
2024-01-11,quinta-feira,3,TREB. MINAS,IFCO,6416,638.0,34
2024-01-11,quinta-feira,3,TREB. MINAS,IFCO,6424,1.0,1
2024-01-11,quinta-feira,3,TREBESCHI DF,IFCO,6424,59.0,5
2024-01-12,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,842.0,4
2024-01-12,sexta-feira,4,PH CORUMBA (PF),IFCO,6416,120.0,1
2024-01-12,sexta-feira,4,PH SUL (PF),HB,623,756.0,1
2024-01-12,sexta-feira,4,PH SUL (PF),IFCO,6416,115.0,7
2024-01-12,sexta-feira,4,PH SUL (PF),IFCO,6424,320.0,1
2024-01-12,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,554.0,27
2024-01-12,sexta-feira,4,TREB. MINAS,IFCO,6416,664.0,32
2024-01-12,sexta-feira,4,TREB. MINAS,IFCO,6424,11.0,2
2024-01-13,sábado,5,F. TAQUARIVAI,IFCO,6416,450.0,5
2024-01-13,sábado,5,PH SUL (PF),HB,623,680.0,1
2024-01-13,sábado,5,PH SUL (PF),IFCO,6416,53.0,3
2024-01-13,sábado,5,PH SUL (PF),IFCO,6424,640.0,1
2024-01-13,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-01-13,sábado,5,PH UBAJARA,IFCO,6416,566.0,54
2024-01-13,sábado,5,PH UBAJARA,IFCO,6424,335.0,30
2024-01-13,sábado,5,PH UBAJARA,IFCO,NAO_INFORMADO,9.0,1
2024-01-13,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,87.0,6
2024-01-13,sábado,5,TREB. MINAS,IFCO,6416,984.0,51
2024-01-13,sábado,5,TREB. MINAS,IFCO,6424,123.0,4
2024-01-15,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,520.0,5
2024-01-15,segunda-feira,0,PH CASCAVEL,IFCO,6424,1040.0,2
2024-01-15,segunda-feira,0,PH SUL (PF),HB,623,664.0,1
2024-01-15,segunda-feira,0,PH SUL (PF),IFCO,6416,146.0,4
2024-01-15,segunda-feira,0,PH SUL (PF),IFCO,6424,240.0,1
2024-01-15,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,13.0,1
2024-01-15,segunda-feira,0,PH UBAJARA,IFCO,6416,141.0,23
2024-01-15,segunda-feira,0,PH UBAJARA,IFCO,6424,34.0,5
2024-01-15,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,362.0,2
2024-01-15,segunda-feira,0,TREB. MINAS,IFCO,6416,512.0,34
2024-01-15,segunda-feira,0,TREB. MINAS,IFCO,6424,38.0,5
2024-01-16,terça-feira,1,PH CASCAVEL,IFCO,6424,630.0,2
2024-01-16,terça-feira,1,PH SUL (PF),HB,623,670.0,1
2024-01-16,terça-feira,1,PH SUL (PF),IFCO,6416,710.0,8
2024-01-16,terça-feira,1,PH SUL (PF),IFCO,6424,640.0,1
2024-01-16,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-01-16,terça-feira,1,PH UBAJARA,IFCO,6416,848.0,62
2024-01-16,terça-feira,1,PH UBAJARA,IFCO,6424,102.0,12
2024-01-16,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,78.0,5
2024-01-16,terça-feira,1,TREB. MINAS,IFCO,6416,679.0,27
2024-01-16,terça-feira,1,TREB. MINAS,IFCO,6424,100.0,7
2024-01-16,terça-feira,1,TREBESCHI DF,IFCO,6424,22.0,5
2024-01-17,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,133.0,5
2024-01-17,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,50.0,5
2024-01-17,quarta-feira,2,PH SUL (PF),HB,623,690.0,1
2024-01-17,quarta-feira,2,PH SUL (PF),IFCO,6416,547.0,7
