data,origem,familia_caixa,modelo_caixa,dia_semana,real,ultima_semana,media_dia_semana,mediana_dia_semana,media_exponencial,tendencia_dia_semana
2026-08-28,AGROINDUSTRIA TREBESCHI,HB,618,sexta-feira,35.0,43.0,5.578947368421052,0.0,11.640712689546143,56.71428571428571
2026-08-29,AGROINDUSTRIA TREBESCHI,HB,618,sábado,19.0,130.0,9.694736842105263,0.0,19.641209356042,90.60714285714282
2026-08-31,AGROINDUSTRIA TREBESCHI,HB,618,segunda-feira,85.0,76.0,10.842931937172775,0.0,22.042161134969824,23.642857142857196
2026-09-01,AGROINDUSTRIA TREBESCHI,HB,618,terça-feira,166.0,94.0,13.015706806282722,0.0,26.544179067534404,70.0357142857143
2026-09-02,AGROINDUSTRIA TREBESCHI,HB,618,quarta-feira,12.0,94.0,11.015706806282722,0.0,22.6524740773204,129.07142857142853
2026-09-03,AGROINDUSTRIA TREBESCHI,HB,618,quinta-feira,12.0,84.0,10.230366492146597,0.0,20.67744268666226,85.85714285714283
2026-09-04,AGROINDUSTRIA TREBESCHI,HB,618,sexta-feira,47.0,35.0,5.732984293193717,0.0,11.887762204233221,51.85714285714284
2026-09-05,AGROINDUSTRIA TREBESCHI,HB,618,sábado,94.0,19.0,9.743455497382199,0.0,19.576718650997087,64.32142857142853
2026-09-07,AGROINDUSTRIA TREBESCHI,HB,618,segunda-feira,0.0,85.0,11.229166666666666,0.0,22.73559189420033,123.71428571428567
2026-09-08,AGROINDUSTRIA TREBESCHI,HB,618,terça-feira,94.0,166.0,13.8125,0.0,28.14408877686728,87.03571428571428
2026-09-09,AGROINDUSTRIA TREBESCHI,HB,618,quarta-feira,0.0,12.0,11.020833333333334,0.0,22.457528284626772,95.49999999999997
2026-09-10,AGROINDUSTRIA TREBESCHI,HB,618,quinta-feira,67.0,12.0,10.239583333333334,0.0,20.513732107331972,61.82142857142856
2026-09-11,AGROINDUSTRIA TREBESCHI,HB,618,sexta-feira,52.0,47.0,5.947916666666667,0.0,12.27451110174711,54.178571428571416
2026-09-12,AGROINDUSTRIA TREBESCHI,HB,618,sábado,130.0,94.0,10.182291666666666,0.0,20.416405543010516,93.99999999999997
2026-09-14,AGROINDUSTRIA TREBESCHI,HB,618,segunda-feira,0.0,0.0,11.17098445595855,0.0,22.39854879799365,72.1785714285714
2026-09-15,AGROINDUSTRIA TREBESCHI,HB,618,terça-feira,45.0,94.0,14.2279792746114,0.0,28.850540658322462,143.8928571428571
2026-09-16,AGROINDUSTRIA TREBESCHI,HB,618,quarta-feira,0.0,0.0,10.963730569948186,0.0,22.12396021668721,60.892857142857125
2026-09-17,AGROINDUSTRIA TREBESCHI,HB,618,quinta-feira,44.0,67.0,10.533678756476684,0.0,21.012306090234887,70.35714285714285
2026-08-28,AGROINDUSTRIA TREBESCHI,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,AGROINDUSTRIA TREBESCHI,HB,623,sábado,0.0,19.0,0.45789473684210524,0.0,1.0251055124818114,15.964285714285712
2026-08-31,AGROINDUSTRIA TREBESCHI,HB,623,segunda-feira,0.0,0.0,0.45549738219895286,0.0,0.975248258897942,0.0
2026-09-01,AGROINDUSTRIA TREBESCHI,HB,623,terça-feira,0.0,0.0,0.2356020942408377,0.0,0.46951009559616336,0.0
2026-09-02,AGROINDUSTRIA TREBESCHI,HB,623,quarta-feira,0.0,6.0,0.031413612565445025,0.0,0.07254123811893164,2.9999999999999987
2026-09-03,AGROINDUSTRIA TREBESCHI,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,AGROINDUSTRIA TREBESCHI,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,AGROINDUSTRIA TREBESCHI,HB,623,sábado,8.0,0.0,0.45549738219895286,0.0,1.0092326794527842,9.142857142857144
2026-09-07,AGROINDUSTRIA TREBESCHI,HB,623,segunda-feira,0.0,0.0,0.453125,0.0,0.9604513811420896,0.0
2026-09-08,AGROINDUSTRIA TREBESCHI,HB,623,terça-feira,0.0,0.0,0.234375,0.0,0.46256025665558576,0.0
2026-09-09,AGROINDUSTRIA TREBESCHI,HB,623,quarta-feira,0.0,0.0,0.03125,0.0,0.07141233912015837,2.3571428571428563
2026-09-10,AGROINDUSTRIA TREBESCHI,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,AGROINDUSTRIA TREBESCHI,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-12,AGROINDUSTRIA TREBESCHI,HB,623,sábado,0.0,8.0,0.4947916666666667,0.0,1.0899593495436202,7.785714285714282
2026-09-14,AGROINDUSTRIA TREBESCHI,HB,623,segunda-feira,0.0,0.0,0.45077720207253885,0.0,0.9460038623230075,0.0
2026-09-15,AGROINDUSTRIA TREBESCHI,HB,623,terça-feira,22.0,0.0,0.23316062176165803,0.0,0.4557716608203309,0.0
2026-09-16,AGROINDUSTRIA TREBESCHI,HB,623,quarta-feira,20.0,0.0,0.031088082901554404,0.0,0.07031057773017055,1.714285714285714
2026-09-17,AGROINDUSTRIA TREBESCHI,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,AGROINDUSTRIA TREBESCHI,IFCO,6416,sexta-feira,0.0,0.0,1.6842105263157894,0.0,3.2364136661782443,0.0
2026-08-29,AGROINDUSTRIA TREBESCHI,IFCO,6416,sábado,2.0,0.0,1.2473684210526317,0.0,2.2013302786771294,0.1428571428571429
2026-08-31,AGROINDUSTRIA TREBESCHI,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,AGROINDUSTRIA TREBESCHI,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,AGROINDUSTRIA TREBESCHI,IFCO,6416,quarta-feira,8.0,10.0,2.3769633507853403,0.0,4.699037307029846,6.678571428571427
2026-09-03,AGROINDUSTRIA TREBESCHI,IFCO,6416,quinta-feira,0.0,0.0,2.392670157068063,0.0,4.66229073393743,2.5714285714285907
2026-09-04,AGROINDUSTRIA TREBESCHI,IFCO,6416,sexta-feira,0.0,0.0,1.675392670157068,0.0,3.1887989832046486,0.0
2026-09-05,AGROINDUSTRIA TREBESCHI,IFCO,6416,sábado,7.0,2.0,1.2513089005235603,0.0,2.1941264011239148,0.928571428571428
2026-09-07,AGROINDUSTRIA TREBESCHI,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,AGROINDUSTRIA TREBESCHI,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,AGROINDUSTRIA TREBESCHI,IFCO,6416,quarta-feira,5.0,8.0,2.40625,0.0,4.725810117254147,7.178571428571429
2026-09-10,AGROINDUSTRIA TREBESCHI,IFCO,6416,quinta-feira,0.0,0.0,2.3802083333333335,0.0,4.593649831793357,0.0
2026-09-11,AGROINDUSTRIA TREBESCHI,IFCO,6416,sexta-feira,80.0,0.0,1.6666666666666667,0.0,3.14228659043614,0.0
2026-09-12,AGROINDUSTRIA TREBESCHI,IFCO,6416,sábado,0.0,7.0,1.28125,0.0,2.247267517600361,3.9999999999999982
2026-09-14,AGROINDUSTRIA TREBESCHI,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,AGROINDUSTRIA TREBESCHI,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,AGROINDUSTRIA TREBESCHI,IFCO,6416,quarta-feira,4.0,5.0,2.4196891191709846,0.0,4.716310426157164,6.428571428571427
2026-09-17,AGROINDUSTRIA TREBESCHI,IFCO,6416,quinta-feira,0.0,0.0,2.3678756476683938,0.0,4.52659708068606,0.0
2026-08-28,AGROINDUSTRIA TREBESCHI,IFCO,6424,sexta-feira,0.0,0.0,11.594736842105263,0.0,21.98990859241471,0.0
2026-08-29,AGROINDUSTRIA TREBESCHI,IFCO,6424,sábado,20.0,20.0,13.642105263157895,0.0,25.210114175627215,18.571428571428584
2026-08-31,AGROINDUSTRIA TREBESCHI,IFCO,6424,segunda-feira,0.0,120.0,3.350785340314136,0.0,6.35869532666444,59.99999999999997
2026-09-01,AGROINDUSTRIA TREBESCHI,IFCO,6424,terça-feira,0.0,20.0,5.837696335078534,0.0,10.883616221331087,24.285714285714278
2026-09-02,AGROINDUSTRIA TREBESCHI,IFCO,6424,quarta-feira,0.0,16.0,13.210851975249879,0.0,25.990648285381393,22.14285714285714
2026-09-03,AGROINDUSTRIA TREBESCHI,IFCO,6424,quinta-feira,0.0,0.0,14.047120418848168,0.0,26.18591218908516,0.0
2026-09-04,AGROINDUSTRIA TREBESCHI,IFCO,6424,sexta-feira,0.0,0.0,11.534031413612565,0.0,21.66801906982798,0.0
2026-09-05,AGROINDUSTRIA TREBESCHI,IFCO,6424,sábado,20.0,20.0,13.675392670157068,0.0,25.08613245140142,29.285714285714285
2026-09-07,AGROINDUSTRIA TREBESCHI,IFCO,6424,segunda-feira,0.0,0.0,3.3333333333333335,0.0,6.266004572219577,47.142857142857125
2026-09-08,AGROINDUSTRIA TREBESCHI,IFCO,6424,terça-feira,0.0,0.0,5.807291666666667,0.0,10.72593881991714,10.35714285714286
2026-09-09,AGROINDUSTRIA TREBESCHI,IFCO,6424,quarta-feira,34.0,0.0,13.142045454545453,0.0,25.6071948667323,7.571428571428584
2026-09-10,AGROINDUSTRIA TREBESCHI,IFCO,6424,quinta-feira,0.0,0.0,13.973958333333334,0.0,25.806800162256593,0.0
2026-09-11,AGROINDUSTRIA TREBESCHI,IFCO,6424,sexta-feira,160.0,0.0,11.473958333333334,0.0,21.35355341365184,0.0
2026-09-12,AGROINDUSTRIA TREBESCHI,IFCO,6424,sábado,20.0,20.0,13.708333333333334,0.0,24.96551609187463,32.14285714285713
2026-09-14,AGROINDUSTRIA TREBESCHI,IFCO,6424,segunda-feira,0.0,0.0,3.316062176165803,0.0,6.175442969189506,34.28571428571427
2026-09-15,AGROINDUSTRIA TREBESCHI,IFCO,6424,terça-feira,0.0,0.0,5.77720207253886,0.0,10.571867795878168,7.142857142857144
2026-09-16,AGROINDUSTRIA TREBESCHI,IFCO,6424,quarta-feira,43.0,34.0,13.250117757889777,0.0,25.639435973570922,24.89285714285713
2026-09-17,AGROINDUSTRIA TREBESCHI,IFCO,6424,quinta-feira,0.0,0.0,13.901554404145077,0.0,25.436352359643216,1.571428571428572
2026-08-28,F. BICAME,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,F. BICAME,HB,623,sábado,0.0,0.0,3.3157894736842106,0.0,6.672768108094124,0.0
2026-08-31,F. BICAME,HB,623,segunda-feira,0.0,0.0,2.513089005235602,0.0,4.955667249855817,0.0
2026-09-01,F. BICAME,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,F. BICAME,HB,623,quarta-feira,0.0,0.0,2.356020942408377,0.0,4.89701031179018,0.0
2026-09-03,F. BICAME,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,F. BICAME,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,F. BICAME,HB,623,sábado,0.0,0.0,3.298429319371728,0.0,6.573141338346287,0.0
2026-09-07,F. BICAME,HB,623,segunda-feira,0.0,0.0,2.5,0.0,4.882580954079602,0.0
2026-09-08,F. BICAME,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,F. BICAME,HB,623,quarta-feira,0.0,0.0,2.34375,0.0,4.823459763805482,0.0
2026-09-10,F. BICAME,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,F. BICAME,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-12,F. BICAME,HB,623,sábado,0.0,0.0,3.28125,0.0,6.4758435931782,0.0
2026-09-14,F. BICAME,HB,623,segunda-feira,0.0,0.0,2.4870466321243523,0.0,4.811185929742936,0.0
2026-09-15,F. BICAME,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,F. BICAME,HB,623,quarta-feira,0.0,0.0,2.33160621761658,0.0,4.751633344615384,0.0
2026-09-17,F. BICAME,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,F. BICAME,IFCO,6424,sexta-feira,0.0,0.0,6.063157894736842,0.0,12.080369406451739,0.0
2026-08-29,F. BICAME,IFCO,6424,sábado,0.0,0.0,6.157894736842105,0.0,12.132768950053,0.0
2026-08-31,F. BICAME,IFCO,6424,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,F. BICAME,IFCO,6424,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,F. BICAME,IFCO,6424,quarta-feira,403.0,0.0,0.0,0.0,0.0,0.0
2026-09-03,F. BICAME,IFCO,6424,quinta-feira,1537.0,0.0,0.20418848167539266,0.0,0.40690874951667483,0.0
2026-09-04,F. BICAME,IFCO,6424,sexta-feira,720.0,0.0,6.031413612565445,0.0,11.900630452527928,0.0
2026-09-05,F. BICAME,IFCO,6424,sábado,586.0,0.0,6.12565445026178,0.0,11.952953811891325,0.0
2026-09-07,F. BICAME,IFCO,6424,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,F. BICAME,IFCO,6424,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,F. BICAME,IFCO,6424,quarta-feira,440.0,403.0,2.0989583333333335,0.0,4.847018090419681,201.49999999999983
2026-09-10,F. BICAME,IFCO,6424,quinta-feira,0.0,1537.0,8.208333333333334,0.0,18.886907404341496,768.4999999999995
2026-09-11,F. BICAME,IFCO,6424,sexta-feira,0.0,720.0,9.75,0.0,20.384767964275422,359.99999999999983
2026-09-12,F. BICAME,IFCO,6424,sábado,453.0,586.0,9.145833333333334,0.0,18.825341762768705,292.9999999999999
2026-09-14,F. BICAME,IFCO,6424,segunda-feira,680.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,F. BICAME,IFCO,6424,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,F. BICAME,IFCO,6424,quarta-feira,0.0,440.0,4.367875647668394,0.0,10.036631964131034,378.32142857142844
2026-09-17,F. BICAME,IFCO,6424,quinta-feira,466.0,0.0,8.16580310880829,0.0,18.59482594889039,603.8214285714283
2026-08-28,F. TAQUARIVAI,HB,623,sexta-feira,0.0,0.0,39.10526315789474,0.0,34.40904029253004,0.0
2026-08-29,F. TAQUARIVAI,HB,623,sábado,0.0,0.0,99.12631578947368,0.0,73.33764272776467,0.0
2026-08-31,F. TAQUARIVAI,HB,623,segunda-feira,0.0,0.0,103.57591623036649,0.0,77.87512929961812,0.0
2026-09-01,F. TAQUARIVAI,HB,623,terça-feira,0.0,0.0,44.82198952879581,0.0,30.869927842977297,0.0
2026-09-02,F. TAQUARIVAI,HB,623,quarta-feira,0.0,0.0,44.455497382198956,0.0,29.681151559612104,0.0
2026-09-03,F. TAQUARIVAI,HB,623,quinta-feira,0.0,0.0,51.92146596858639,0.0,35.57450413601599,0.0
2026-09-04,F. TAQUARIVAI,HB,623,sexta-feira,0.0,0.0,38.90052356020942,0.0,34.04169231510364,0.0
2026-09-05,F. TAQUARIVAI,HB,623,sábado,0.0,0.0,98.60732984293193,0.0,72.60492472013792,0.0
2026-09-07,F. TAQUARIVAI,HB,623,segunda-feira,0.0,0.0,103.03645833333333,0.0,77.09772214785454,0.0
2026-09-08,F. TAQUARIVAI,HB,623,terça-feira,0.0,0.0,44.588541666666664,0.0,30.575089245593478,0.0
2026-09-09,F. TAQUARIVAI,HB,623,quarta-feira,0.0,0.0,44.223958333333336,0.0,29.400189688473663,0.0
2026-09-10,F. TAQUARIVAI,HB,623,quinta-feira,0.0,0.0,51.651041666666664,0.0,35.23182319605037,0.0
2026-09-11,F. TAQUARIVAI,HB,623,sexta-feira,0.0,0.0,38.697916666666664,0.0,33.68113645034522,0.0
2026-09-12,F. TAQUARIVAI,HB,623,sábado,0.0,0.0,98.09375,0.0,71.88527321740075,0.0
2026-09-14,F. TAQUARIVAI,HB,623,segunda-feira,0.0,0.0,102.50259067357513,0.0,76.33412529063762,0.0
2026-09-15,F. TAQUARIVAI,HB,623,terça-feira,0.0,0.0,44.35751295336787,0.0,30.285339767952852,0.0
2026-09-16,F. TAQUARIVAI,HB,623,quarta-feira,0.0,0.0,43.994818652849744,0.0,29.12406618430207,0.0
2026-09-17,F. TAQUARIVAI,HB,623,quinta-feira,0.0,0.0,51.38341968911917,0.0,34.89512354677901,0.0
2026-08-28,F. TAQUARIVAI,IFCO,6416,sexta-feira,0.0,0.0,58.40526315789474,0.0,33.16003887181018,0.0
2026-08-29,F. TAQUARIVAI,IFCO,6416,sábado,0.0,0.0,42.71052631578947,0.0,27.15056704879071,0.0
2026-08-31,F. TAQUARIVAI,IFCO,6416,segunda-feira,0.0,0.0,41.30890052356021,0.0,23.4954204523602,0.0
2026-09-01,F. TAQUARIVAI,IFCO,6416,terça-feira,0.0,0.0,51.70157068062827,0.0,31.02027558322879,0.0
2026-09-02,F. TAQUARIVAI,IFCO,6416,quarta-feira,0.0,0.0,49.18848167539267,0.0,28.63990820696239,0.0
2026-09-03,F. TAQUARIVAI,IFCO,6416,quinta-feira,0.0,0.0,4.450261780104712,0.0,2.282626373409369,0.0
2026-09-04,F. TAQUARIVAI,IFCO,6416,sexta-feira,0.0,0.0,58.09947643979058,0.0,32.87531766327297,0.0
2026-09-05,F. TAQUARIVAI,IFCO,6416,sábado,0.0,0.0,42.4869109947644,0.0,26.897829402967027,0.0
2026-09-07,F. TAQUARIVAI,IFCO,6416,segunda-feira,0.0,0.0,41.09375,0.0,23.29230304173379,0.0
2026-09-08,F. TAQUARIVAI,IFCO,6416,terça-feira,0.0,0.0,51.432291666666664,0.0,30.7433784207805,0.0
2026-09-09,F. TAQUARIVAI,IFCO,6416,quarta-feira,0.0,0.0,48.932291666666664,0.0,28.39013831666928,0.0
2026-09-10,F. TAQUARIVAI,IFCO,6416,quinta-feira,0.0,0.0,4.427083333333333,0.0,2.264873498534216,0.0
2026-09-11,F. TAQUARIVAI,IFCO,6416,sexta-feira,0.0,0.0,57.796875,0.0,32.59516780655744,0.0
2026-09-12,F. TAQUARIVAI,IFCO,6416,sábado,0.0,0.0,42.265625,0.0,26.64941467966962,0.0
2026-09-14,F. TAQUARIVAI,IFCO,6416,segunda-feira,0.0,0.0,40.880829015544045,0.0,23.092478851366526,0.0
2026-09-15,F. TAQUARIVAI,IFCO,6416,terça-feira,0.0,0.0,51.16580310880829,0.0,30.471070306313358,0.0
2026-09-16,F. TAQUARIVAI,IFCO,6416,quarta-feira,0.0,0.0,48.67875647668394,0.0,28.144429954332963,0.0
2026-09-17,F. TAQUARIVAI,IFCO,6416,quinta-feira,0.0,0.0,4.404145077720207,0.0,2.247380202918765,0.0
2026-08-28,F. TAQUARIVAI,IFCO,6424,sexta-feira,0.0,0.0,89.7421052631579,0.0,64.4570028808987,0.0
2026-08-29,F. TAQUARIVAI,IFCO,6424,sábado,0.0,0.0,56.44210526315789,0.0,43.768285860838816,0.0
2026-08-31,F. TAQUARIVAI,IFCO,6424,segunda-feira,0.0,0.0,46.80628272251309,0.0,32.85145158318982,0.0
2026-09-01,F. TAQUARIVAI,IFCO,6424,terça-feira,0.0,0.0,90.72774869109948,0.0,55.79010591024995,0.0
2026-09-02,F. TAQUARIVAI,IFCO,6424,quarta-feira,0.0,0.0,49.83769633507853,0.0,33.99619028588351,0.0
2026-09-03,F. TAQUARIVAI,IFCO,6424,quinta-feira,0.0,0.0,103.55497382198953,0.0,80.53812708425264,0.0
2026-09-04,F. TAQUARIVAI,IFCO,6424,sexta-feira,0.0,0.0,89.27225130890052,0.0,63.823095144855024,0.0
2026-09-05,F. TAQUARIVAI,IFCO,6424,sábado,0.0,0.0,56.146596858638745,0.0,43.32229766357915,0.0
2026-09-07,F. TAQUARIVAI,IFCO,6424,segunda-feira,0.0,0.0,46.5625,0.0,32.532767162115206,0.0
2026-09-08,F. TAQUARIVAI,IFCO,6424,terça-feira,0.0,0.0,90.25520833333333,0.0,55.28824461885441,0.0
2026-09-09,F. TAQUARIVAI,IFCO,6424,quarta-feira,0.0,0.0,49.578125,0.0,33.671964691120486,0.0
2026-09-10,F. TAQUARIVAI,IFCO,6424,quinta-feira,0.0,0.0,103.015625,0.0,79.7252062279468,0.0
2026-09-11,F. TAQUARIVAI,IFCO,6424,sexta-feira,0.0,0.0,88.80729166666667,0.0,63.2003742882126,0.0
2026-09-12,F. TAQUARIVAI,IFCO,6424,sábado,0.0,0.0,55.854166666666664,0.0,42.88435499285249,0.0
2026-09-14,F. TAQUARIVAI,IFCO,6424,segunda-feira,0.0,0.0,46.32124352331606,0.0,32.21965622835596,0.0
2026-09-15,F. TAQUARIVAI,IFCO,6424,terça-feira,0.0,0.0,89.78756476683938,0.0,54.79471514270023,0.0
2026-09-16,F. TAQUARIVAI,IFCO,6424,quarta-feira,0.0,0.0,49.32124352331606,0.0,33.35333916040565,0.0
2026-09-17,F. TAQUARIVAI,IFCO,6424,quinta-feira,0.0,0.0,102.48186528497409,0.0,78.92679325752418,0.0
2026-08-28,PH ALHO/CEBOLA,HB,618,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,PH ALHO/CEBOLA,HB,618,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,PH ALHO/CEBOLA,HB,618,segunda-feira,0.0,0.0,0.05235602094240838,0.0,0.09590919689641579,0.0
2026-09-01,PH ALHO/CEBOLA,HB,618,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,PH ALHO/CEBOLA,HB,618,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-03,PH ALHO/CEBOLA,HB,618,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,PH ALHO/CEBOLA,HB,618,sexta-feira,3.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,PH ALHO/CEBOLA,HB,618,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07,PH ALHO/CEBOLA,HB,618,segunda-feira,0.0,0.0,0.052083333333333336,0.0,0.09453118715352399,0.0
2026-09-08,PH ALHO/CEBOLA,HB,618,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,PH ALHO/CEBOLA,HB,618,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-10,PH ALHO/CEBOLA,HB,618,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,PH ALHO/CEBOLA,HB,618,sexta-feira,0.0,3.0,0.015625,0.0,0.03608202052421599,1.4999999999999993
2026-09-12,PH ALHO/CEBOLA,HB,618,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-14,PH ALHO/CEBOLA,HB,618,segunda-feira,0.0,0.0,0.05181347150259067,0.0,0.09318448241868352,0.0
2026-09-15,PH ALHO/CEBOLA,HB,618,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,PH ALHO/CEBOLA,HB,618,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-17,PH ALHO/CEBOLA,HB,618,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,PH ALHO/CEBOLA,HB,623,sexta-feira,0.0,0.0,13.368421052631579,0.0,18.560813298731446,0.0
2026-08-29,PH ALHO/CEBOLA,HB,623,sábado,0.0,0.0,4.421052631578948,0.0,5.458534335711738,0.0
2026-08-31,PH ALHO/CEBOLA,HB,623,segunda-feira,0.0,0.0,3.350785340314136,0.0,4.158090682492693,0.0
2026-09-01,PH ALHO/CEBOLA,HB,623,terça-feira,0.0,0.0,27.392670157068064,0.0,33.95941592644194,0.0
2026-09-02,PH ALHO/CEBOLA,HB,623,quarta-feira,0.0,0.0,8.638743455497382,0.0,4.683740804952269,0.0
2026-09-03,PH ALHO/CEBOLA,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,PH ALHO/CEBOLA,HB,623,sexta-feira,0.0,0.0,13.298429319371728,0.0,18.3193831207524,0.0
2026-09-05,PH ALHO/CEBOLA,HB,623,sábado,0.0,0.0,4.397905759162303,0.0,5.39087293594972,0.0
2026-09-07,PH ALHO/CEBOLA,HB,623,segunda-feira,0.0,0.0,3.3333333333333335,0.0,4.1067134123359015,0.0
2026-09-08,PH ALHO/CEBOLA,HB,623,terça-feira,0.0,0.0,27.25,0.0,33.537528527415716,0.0
2026-09-09,PH ALHO/CEBOLA,HB,623,quarta-feira,0.0,0.0,8.59375,0.0,4.6439444754049095,0.0
2026-09-10,PH ALHO/CEBOLA,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,PH ALHO/CEBOLA,HB,623,sexta-feira,0.0,0.0,13.229166666666666,0.0,18.08307476120015,0.0
2026-09-12,PH ALHO/CEBOLA,HB,623,sábado,0.0,0.0,4.375,0.0,5.324598989303499,0.0
2026-09-14,PH ALHO/CEBOLA,HB,623,segunda-feira,0.0,0.0,3.316062176165803,0.0,4.056385669294795,0.0
2026-09-15,PH ALHO/CEBOLA,HB,623,terça-feira,0.0,0.0,27.10880829015544,0.0,33.124317757238494,0.0
2026-09-16,PH ALHO/CEBOLA,HB,623,quarta-feira,0.0,0.0,8.549222797927461,0.0,4.604793582866934,0.0
2026-09-17,PH ALHO/CEBOLA,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,PH ALHO/CEBOLA,IFCO,6416,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,PH ALHO/CEBOLA,IFCO,6416,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,PH ALHO/CEBOLA,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,PH ALHO/CEBOLA,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,PH ALHO/CEBOLA,IFCO,6416,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-03,PH ALHO/CEBOLA,IFCO,6416,quinta-feira,0.0,0.0,0.05235602094240838,0.0,0.021287897533059433,0.0
2026-09-04,PH ALHO/CEBOLA,IFCO,6416,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,PH ALHO/CEBOLA,IFCO,6416,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07,PH ALHO/CEBOLA,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,PH ALHO/CEBOLA,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,PH ALHO/CEBOLA,IFCO,6416,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-10,PH ALHO/CEBOLA,IFCO,6416,quinta-feira,0.0,0.0,0.052083333333333336,0.0,0.02114804791120113,0.0
2026-09-11,PH ALHO/CEBOLA,IFCO,6416,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-12,PH ALHO/CEBOLA,IFCO,6416,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-14,PH ALHO/CEBOLA,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,PH ALHO/CEBOLA,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,PH ALHO/CEBOLA,IFCO,6416,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
