data,origem,familia_caixa,modelo_caixa,dia_semana,real,ultima_semana,media_dia_semana,mediana_dia_semana,media_exponencial,tendencia_dia_semana
2026-08-28,AGROINDUSTRIA TREBESCHI,HB,618,sexta-feira,35.0,43.0,58.083333333333336,44.5,53.23169664915243,56.71428571428571
2026-08-29,AGROINDUSTRIA TREBESCHI,HB,618,sábado,19.0,130.0,66.25,36.0,62.86257964212134,90.60714285714282
2026-08-31,AGROINDUSTRIA TREBESCHI,HB,618,segunda-feira,85.0,76.0,75.61538461538461,47.0,79.11641905014007,23.642857142857196
2026-09-01,AGROINDUSTRIA TREBESCHI,HB,618,terça-feira,166.0,94.0,128.07692307692307,94.0,106.53965775874005,70.0357142857143
2026-09-02,AGROINDUSTRIA TREBESCHI,HB,618,quarta-feira,12.0,94.0,91.84615384615384,68.0,91.4320211945187,129.07142857142853
2026-09-03,AGROINDUSTRIA TREBESCHI,HB,618,quinta-feira,12.0,84.0,87.15384615384616,57.0,76.69933581177952,85.85714285714283
2026-09-04,AGROINDUSTRIA TREBESCHI,HB,618,sexta-feira,47.0,35.0,56.30769230769231,43.0,50.24034246127271,51.85714285714284
2026-09-05,AGROINDUSTRIA TREBESCHI,HB,618,sábado,94.0,19.0,62.61538461538461,35.0,55.01511779024395,64.32142857142853
2026-09-07,AGROINDUSTRIA TREBESCHI,HB,618,segunda-feira,0.0,85.0,76.28571428571429,60.0,79.82132228147177,123.71428571428567
2026-09-08,AGROINDUSTRIA TREBESCHI,HB,618,terça-feira,94.0,166.0,130.78571428571428,111.0,117.20402915744158,87.03571428571428
2026-09-09,AGROINDUSTRIA TREBESCHI,HB,618,quarta-feira,0.0,12.0,86.14285714285714,66.5,78.42370273117065,95.49999999999997
2026-09-10,AGROINDUSTRIA TREBESCHI,HB,618,quinta-feira,67.0,12.0,81.78571428571429,56.5,66.68634924383184,61.82142857142856
2026-09-11,AGROINDUSTRIA TREBESCHI,HB,618,sexta-feira,52.0,47.0,55.642857142857146,44.5,49.99058589398919,54.178571428571416
2026-09-12,AGROINDUSTRIA TREBESCHI,HB,618,sábado,130.0,94.0,64.85714285714286,36.0,61.48778701998646,93.99999999999997
2026-09-14,AGROINDUSTRIA TREBESCHI,HB,618,segunda-feira,0.0,0.0,71.2,47.0,67.56673927657481,72.1785714285714
2026-09-15,AGROINDUSTRIA TREBESCHI,HB,618,terça-feira,45.0,94.0,128.33333333333334,94.0,114.16810918820634,143.8928571428571
2026-09-16,AGROINDUSTRIA TREBESCHI,HB,618,quarta-feira,0.0,0.0,80.4,65.0,66.97050474672706,60.892857142857125
2026-09-17,AGROINDUSTRIA TREBESCHI,HB,618,quinta-feira,44.0,67.0,80.8,57.0,67.48176981290722,70.35714285714285
2026-08-28,AGROINDUSTRIA TREBESCHI,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,AGROINDUSTRIA TREBESCHI,HB,623,sábado,0.0,19.0,7.25,5.5,10.274550646654653,15.964285714285712
2026-08-31,AGROINDUSTRIA TREBESCHI,HB,623,segunda-feira,0.0,0.0,6.6923076923076925,0.0,4.564621501694924,0.0
2026-09-01,AGROINDUSTRIA TREBESCHI,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,AGROINDUSTRIA TREBESCHI,HB,623,quarta-feira,0.0,6.0,0.46153846153846156,0.0,1.0402833033081973,2.9999999999999987
2026-09-03,AGROINDUSTRIA TREBESCHI,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,AGROINDUSTRIA TREBESCHI,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,AGROINDUSTRIA TREBESCHI,HB,623,sábado,8.0,0.0,6.6923076923076925,4.0,8.316773742731797,9.142857142857144
2026-09-07,AGROINDUSTRIA TREBESCHI,HB,623,segunda-feira,0.0,0.0,6.214285714285714,0.0,3.991492195309989,0.0
2026-09-08,AGROINDUSTRIA TREBESCHI,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,AGROINDUSTRIA TREBESCHI,HB,623,quarta-feira,0.0,0.0,0.42857142857142855,0.0,0.829870292396729,2.3571428571428563
2026-09-10,AGROINDUSTRIA TREBESCHI,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,AGROINDUSTRIA TREBESCHI,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-12,AGROINDUSTRIA TREBESCHI,HB,623,sábado,0.0,8.0,6.785714285714286,5.5,8.206009043137655,7.785714285714282
2026-09-14,AGROINDUSTRIA TREBESCHI,HB,623,segunda-feira,0.0,0.0,5.8,0.0,3.538525129500316,0.0
2026-09-15,AGROINDUSTRIA TREBESCHI,HB,623,terça-feira,22.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,AGROINDUSTRIA TREBESCHI,HB,623,quarta-feira,20.0,0.0,0.4,0.0,0.680007302990192,1.714285714285714
2026-09-17,AGROINDUSTRIA TREBESCHI,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,AGROINDUSTRIA TREBESCHI,IFCO,6416,sexta-feira,0.0,0.0,10.0,0.0,6.050180804772709,0.0
2026-08-29,AGROINDUSTRIA TREBESCHI,IFCO,6416,sábado,2.0,0.0,0.3333333333333333,0.0,0.2686190052314034,0.1428571428571429
2026-08-31,AGROINDUSTRIA TREBESCHI,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,AGROINDUSTRIA TREBESCHI,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,AGROINDUSTRIA TREBESCHI,IFCO,6416,quarta-feira,8.0,10.0,17.76923076923077,8.0,11.832982009327823,6.678571428571427
2026-09-03,AGROINDUSTRIA TREBESCHI,IFCO,6416,quinta-feira,0.0,0.0,13.384615384615385,0.0,14.368072506044038,2.5714285714285907
2026-09-04,AGROINDUSTRIA TREBESCHI,IFCO,6416,sexta-feira,0.0,0.0,9.23076923076923,0.0,5.257881229126226,0.0
2026-09-05,AGROINDUSTRIA TREBESCHI,IFCO,6416,sábado,7.0,2.0,0.46153846153846156,0.0,0.5748357144442203,0.928571428571428
2026-09-07,AGROINDUSTRIA TREBESCHI,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,AGROINDUSTRIA TREBESCHI,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,AGROINDUSTRIA TREBESCHI,IFCO,6416,quarta-feira,5.0,8.0,17.071428571428573,8.0,11.526708049352626,7.178571428571429
2026-09-10,AGROINDUSTRIA TREBESCHI,IFCO,6416,quinta-feira,0.0,0.0,12.428571428571429,0.0,12.124026158345625,0.0
2026-09-11,AGROINDUSTRIA TREBESCHI,IFCO,6416,sexta-feira,80.0,0.0,8.571428571428571,0.0,4.642444774055017,0.0
2026-09-12,AGROINDUSTRIA TREBESCHI,IFCO,6416,sábado,0.0,7.0,0.9285714285714286,0.0,1.6032760738577643,3.9999999999999982
2026-09-14,AGROINDUSTRIA TREBESCHI,IFCO,6416,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,AGROINDUSTRIA TREBESCHI,IFCO,6416,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,AGROINDUSTRIA TREBESCHI,IFCO,6416,quarta-feira,4.0,5.0,16.266666666666666,8.0,10.807984458537682,6.428571428571427
2026-09-17,AGROINDUSTRIA TREBESCHI,IFCO,6416,quinta-feira,0.0,0.0,11.6,0.0,10.425727592230777,0.0
2026-08-28,AGROINDUSTRIA TREBESCHI,IFCO,6424,sexta-feira,0.0,0.0,43.333333333333336,0.0,13.187564360619632,0.0
2026-08-29,AGROINDUSTRIA TREBESCHI,IFCO,6424,sábado,20.0,20.0,41.833333333333336,30.0,33.583419086109025,18.571428571428584
2026-08-31,AGROINDUSTRIA TREBESCHI,IFCO,6424,segunda-feira,0.0,120.0,9.23076923076923,0.0,20.805666066163948,59.99999999999997
2026-09-01,AGROINDUSTRIA TREBESCHI,IFCO,6424,terça-feira,0.0,20.0,20.76923076923077,20.0,20.3636329028598,24.285714285714278
2026-09-02,AGROINDUSTRIA TREBESCHI,IFCO,6424,quarta-feira,0.0,16.0,118.53846153846153,27.0,59.05829857662075,22.14285714285714
2026-09-03,AGROINDUSTRIA TREBESCHI,IFCO,6424,quinta-feira,0.0,0.0,20.153846153846153,0.0,17.317849735098157,0.0
2026-09-04,AGROINDUSTRIA TREBESCHI,IFCO,6424,sexta-feira,0.0,0.0,40.0,0.0,12.201543076626278,0.0
2026-09-05,AGROINDUSTRIA TREBESCHI,IFCO,6424,sábado,20.0,20.0,40.15384615384615,20.0,31.627978849471187,29.285714285714285
2026-09-07,AGROINDUSTRIA TREBESCHI,IFCO,6424,segunda-feira,0.0,0.0,8.571428571428571,0.0,16.597405847934578,47.142857142857125
2026-09-08,AGROINDUSTRIA TREBESCHI,IFCO,6424,terça-feira,0.0,0.0,19.285714285714285,20.0,17.116797244723614,10.35714285714286
2026-09-09,AGROINDUSTRIA TREBESCHI,IFCO,6424,quarta-feira,34.0,0.0,110.07142857142857,21.5,52.339775573351545,7.571428571428584
2026-09-10,AGROINDUSTRIA TREBESCHI,IFCO,6424,quinta-feira,0.0,0.0,18.714285714285715,0.0,14.842889671934255,0.0
2026-09-11,AGROINDUSTRIA TREBESCHI,IFCO,6424,sexta-feira,160.0,0.0,37.142857142857146,0.0,11.352405179539,0.0
2026-09-12,AGROINDUSTRIA TREBESCHI,IFCO,6424,sábado,20.0,20.0,38.714285714285715,20.0,30.157751225452227,32.14285714285713
2026-09-14,AGROINDUSTRIA TREBESCHI,IFCO,6424,segunda-feira,0.0,0.0,8.0,0.0,13.600146059803837,34.28571428571427
2026-09-15,AGROINDUSTRIA TREBESCHI,IFCO,6424,terça-feira,0.0,0.0,18.0,20.0,14.690652922101954,7.142857142857144
2026-09-16,AGROINDUSTRIA TREBESCHI,IFCO,6424,quarta-feira,43.0,34.0,105.0,27.0,52.14714766381013,24.89285714285713
2026-09-17,AGROINDUSTRIA TREBESCHI,IFCO,6424,quinta-feira,0.0,0.0,17.466666666666665,0.0,12.93864990156274,1.571428571428572
2026-08-28,F. BICAME,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,F. BICAME,HB,623,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,F. BICAME,HB,623,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,F. BICAME,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,F. BICAME,HB,623,quarta-feira,0.0,0.0,34.61538461538461,0.0,14.736310202563947,0.0
2026-09-03,F. BICAME,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,F. BICAME,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,F. BICAME,HB,623,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07,F. BICAME,HB,623,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,F. BICAME,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,F. BICAME,HB,623,quarta-feira,0.0,0.0,32.142857142857146,0.0,13.363681752903657,0.0
2026-09-10,F. BICAME,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,F. BICAME,HB,623,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-12,F. BICAME,HB,623,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-14,F. BICAME,HB,623,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,F. BICAME,HB,623,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,F. BICAME,HB,623,quarta-feira,0.0,0.0,30.0,0.0,12.22233412121821,0.0
2026-09-17,F. BICAME,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,F. BICAME,IFCO,6424,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,F. BICAME,IFCO,6424,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,F. BICAME,IFCO,6424,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,F. BICAME,IFCO,6424,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,F. BICAME,IFCO,6424,quarta-feira,403.0,0.0,0.0,0.0,0.0,0.0
2026-09-03,F. BICAME,IFCO,6424,quinta-feira,1537.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,F. BICAME,IFCO,6424,sexta-feira,720.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,F. BICAME,IFCO,6424,sábado,586.0,0.0,0.0,0.0,0.0,0.0
2026-09-07,F. BICAME,IFCO,6424,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,F. BICAME,IFCO,6424,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,F. BICAME,IFCO,6424,quarta-feira,440.0,403.0,28.785714285714285,0.0,65.00975801528853,201.49999999999983
2026-09-10,F. BICAME,IFCO,6424,quinta-feira,0.0,1537.0,109.78571428571429,0.0,247.9404418597977,768.4999999999995
2026-09-11,F. BICAME,IFCO,6424,sexta-feira,0.0,720.0,51.42857142857143,0.0,116.14646593302169,359.99999999999983
2026-09-12,F. BICAME,IFCO,6424,sábado,453.0,586.0,41.857142857142854,0.0,94.5303181065982,292.9999999999999
2026-09-14,F. BICAME,IFCO,6424,segunda-feira,680.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,F. BICAME,IFCO,6424,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,F. BICAME,IFCO,6424,quarta-feira,0.0,440.0,56.2,0.0,119.04661862310616,378.32142857142844
2026-09-17,F. BICAME,IFCO,6424,quinta-feira,417.0,0.0,102.46666666666667,0.0,200.94548974681135,603.8214285714283
2026-08-28,PH ALHO/CEBOLA,HB,618,sexta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-29,PH ALHO/CEBOLA,HB,618,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,PH ALHO/CEBOLA,HB,618,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,PH ALHO/CEBOLA,HB,618,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-02,PH ALHO/CEBOLA,HB,618,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-03,PH ALHO/CEBOLA,HB,618,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,PH ALHO/CEBOLA,HB,618,sexta-feira,3.0,0.0,0.0,0.0,0.0,0.0
2026-09-05,PH ALHO/CEBOLA,HB,618,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07,PH ALHO/CEBOLA,HB,618,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08,PH ALHO/CEBOLA,HB,618,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-09,PH ALHO/CEBOLA,HB,618,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-10,PH ALHO/CEBOLA,HB,618,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,PH ALHO/CEBOLA,HB,618,sexta-feira,0.0,3.0,0.21428571428571427,0.0,0.483943608054257,1.4999999999999993
2026-09-12,PH ALHO/CEBOLA,HB,618,sábado,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-14,PH ALHO/CEBOLA,HB,618,segunda-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-15,PH ALHO/CEBOLA,HB,618,terça-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-16,PH ALHO/CEBOLA,HB,618,quarta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-17,PH ALHO/CEBOLA,HB,618,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,PH ALHO/CEBOLA,IFCO,6424,sexta-feira,0.0,480.0,93.33333333333333,0.0,113.2968906787664,239.9999999999999
2026-08-29,PH ALHO/CEBOLA,IFCO,6424,sábado,0.0,0.0,10.0,0.0,9.059793377380398,0.0
2026-08-31,PH ALHO/CEBOLA,IFCO,6424,segunda-feira,0.0,0.0,43.07692307692308,0.0,13.140123313289838,0.0
2026-09-01,PH ALHO/CEBOLA,IFCO,6424,terça-feira,0.0,0.0,80.0,0.0,40.233887211595246,0.0
2026-09-02,PH ALHO/CEBOLA,IFCO,6424,quarta-feira,0.0,0.0,49.23076923076923,0.0,48.22456106214059,0.0
2026-09-03,PH ALHO/CEBOLA,IFCO,6424,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,PH ALHO/CEBOLA,IFCO,6424,sexta-feira,0.0,0.0,86.15384615384616,0.0,91.4047722403848,188.5714285714285
2026-09-05,PH ALHO/CEBOLA,IFCO,6424,sábado,0.0,0.0,9.23076923076923,0.0,7.653976805620034,0.0
2026-09-07,PH ALHO/CEBOLA,IFCO,6424,segunda-feira,0.0,0.0,40.0,0.0,12.225667116426616,0.0
2026-09-08,PH ALHO/CEBOLA,IFCO,6424,terça-feira,0.0,0.0,74.28571428571429,0.0,36.02147446996813,0.0
2026-09-09,PH ALHO/CEBOLA,IFCO,6424,quarta-feira,0.0,0.0,45.714285714285715,0.0,41.01722388603343,0.0
2026-09-10,PH ALHO/CEBOLA,IFCO,6424,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,PH ALHO/CEBOLA,IFCO,6424,sexta-feira,0.0,0.0,80.0,0.0,75.92884844734736,137.14285714285708
2026-09-12,PH ALHO/CEBOLA,IFCO,6424,sábado,0.0,0.0,8.571428571428571,0.0,6.594061596181184,0.0
2026-09-14,PH ALHO/CEBOLA,IFCO,6424,segunda-feira,0.0,0.0,37.333333333333336,0.0,11.42998149747971,0.0
2026-09-15,PH ALHO/CEBOLA,IFCO,6424,terça-feira,0.0,0.0,69.33333333333333,0.0,32.584949044611925,0.0
2026-09-16,PH ALHO/CEBOLA,IFCO,6424,quarta-feira,0.0,0.0,42.666666666666664,0.0,35.50846971911109,0.0
2026-09-17,PH ALHO/CEBOLA,IFCO,6424,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,PH CASCAVEL,HB,623,sexta-feira,0.0,0.0,60.0,0.0,50.71373779922209,0.0
2026-08-29,PH CASCAVEL,HB,623,sábado,0.0,0.0,13.333333333333334,0.0,12.079724503173864,0.0
2026-08-31,PH CASCAVEL,HB,623,segunda-feira,0.0,0.0,6.153846153846154,0.0,3.656209354421538,0.0
2026-09-01,PH CASCAVEL,HB,623,terça-feira,0.0,0.0,55.38461538461539,0.0,58.82645141090985,4.285714285714334
2026-09-02,PH CASCAVEL,HB,623,quarta-feira,0.0,0.0,24.615384615384617,0.0,28.485293683317487,22.857142857142854
2026-09-03,PH CASCAVEL,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-04,PH CASCAVEL,HB,623,sexta-feira,0.0,0.0,55.38461538461539,0.0,43.02523614941314,0.0
2026-09-05,PH CASCAVEL,HB,623,sábado,0.0,0.0,12.307692307692308,0.0,10.20530240749338,0.0
2026-09-07,PH CASCAVEL,HB,623,segunda-feira,0.0,0.0,5.714285714285714,0.0,3.2317121366196018,0.0
2026-09-08,PH CASCAVEL,HB,623,terça-feira,0.0,0.0,51.42857142857143,0.0,49.66576614036987,0.0
2026-09-09,PH CASCAVEL,HB,623,quarta-feira,0.0,0.0,22.857142857142858,0.0,23.919428736806424,0.0
2026-09-10,PH CASCAVEL,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11,PH CASCAVEL,HB,623,sexta-feira,0.0,0.0,51.42857142857143,0.0,37.207431213432244,0.0
2026-09-12,PH CASCAVEL,HB,623,sábado,0.0,0.0,11.428571428571429,0.0,8.79208212824158,0.0
2026-09-14,PH CASCAVEL,HB,623,segunda-feira,0.0,0.0,5.333333333333333,0.0,2.8914505060234688,0.0
2026-09-15,PH CASCAVEL,HB,623,terça-feira,0.0,0.0,48.0,0.0,42.73043681193773,0.0
2026-09-16,PH CASCAVEL,HB,623,quarta-feira,0.0,0.0,21.333333333333332,0.0,20.480663845129733,0.0
2026-09-17,PH CASCAVEL,HB,623,quinta-feira,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-28,PH CASCAVEL,IFCO,6424,sexta-feira,0.0,0.0,300.0,0.0,223.59538388140408,0.0
2026-08-29,PH CASCAVEL,IFCO,6424,sábado,220.0,220.0,428.3333333333333,235.0,409.29528830341593,34.28571428571445
2026-08-31,PH CASCAVEL,IFCO,6424,segunda-feira,0.0,0.0,261.53846153846155,0.0,280.03482182094825,198.5714285714286
2026-09-01,PH CASCAVEL,IFCO,6424,terça-feira,230.0,70.0,227.69230769230768,220.0,278.51034570361384,253.21428571428572
2026-09-02,PH CASCAVEL,IFCO,6424,quarta-feira,0.0,0.0,170.76923076923077,0.0,160.23059742025768,0.0
2026-09-03,PH CASCAVEL,IFCO,6424,quinta-feira,0.0,0.0,147.0,0.0,124.57402853241413,0.0
2026-09-04,PH CASCAVEL,IFCO,6424,sexta-feira,0.0,0.0,276.9230769230769,0.0,191.12491719574032,0.0
2026-09-05,PH CASCAVEL,IFCO,6424,sábado,0.0,220.0,412.3076923076923,220.0,379.7654126249509,11.785714285714448
2026-09-07,PH CASCAVEL,IFCO,6424,segunda-feira,0.0,0.0,242.85714285714286,0.0,236.04052199496942,0.0
2026-09-08,PH CASCAVEL,IFCO,6424,terça-feira,0.0,230.0,227.85714285714286,220.0,269.16964353507547,146.42857142857162
2026-09-09,PH CASCAVEL,IFCO,6424,quarta-feira,0.0,0.0,158.57142857142858,0.0,136.5944195765332,0.0
2026-09-10,PH CASCAVEL,IFCO,6424,quinta-feira,0.0,0.0,136.5,0.0,106.9499180160175,0.0
2026-09-11,PH CASCAVEL,IFCO,6424,sexta-feira,0.0,0.0,257.14285714285717,0.0,166.41194195831005,0.0
2026-09-12,PH CASCAVEL,IFCO,6424,sábado,0.0,0.0,382.85714285714283,220.0,322.06939339418585,35.71428571428601
