data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa,quantidade_caixas,registros_origem
2026-06-01,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,105.0,4
2026-06-01,segunda-feira,0,PH ALHO/CEBOLA,IFCO,6424,560.0,2
2026-06-01,segunda-feira,0,PH UBAJARA,HB,623,220.0,2
2026-06-01,segunda-feira,0,PH UBAJARA,IFCO,6416,54.0,50
2026-06-01,segunda-feira,0,PH UBAJARA,IFCO,6424,30.0,23
2026-06-01,segunda-feira,0,TREB. MINAS,HB,618,478.0,25
2026-06-01,segunda-feira,0,TREB. MINAS,HB,623,628.0,6
2026-06-01,segunda-feira,0,TREB. MINAS,IFCO,6416,331.0,8
2026-06-01,segunda-feira,0,TREB. MINAS,IFCO,6424,31.0,3
2026-06-02,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,128.0,4
2026-06-02,terça-feira,1,PH CORUMBA (PF),HB,623,440.0,1
2026-06-02,terça-feira,1,PH CORUMBA (PF),IFCO,6424,880.0,5
2026-06-02,terça-feira,1,PH UBAJARA,HB,618,185.0,16
2026-06-02,terça-feira,1,PH UBAJARA,HB,623,68.0,7
2026-06-02,terça-feira,1,PH UBAJARA,IFCO,6416,52.0,18
2026-06-02,terça-feira,1,PH UBAJARA,IFCO,6424,265.0,33
2026-06-02,terça-feira,1,TREB. CEARA,IFCO,6424,41.0,1
2026-06-02,terça-feira,1,TREB. MINAS,HB,618,483.0,28
2026-06-02,terça-feira,1,TREB. MINAS,HB,623,1215.0,31
2026-06-02,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,139.0,9
2026-06-03,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,72.0,4
2026-06-03,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,8.0,1
2026-06-03,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,49.0,3
2026-06-03,quarta-feira,2,PH CORUMBA (PF),HB,618,150.0,1
2026-06-03,quarta-feira,2,PH CORUMBA (PF),HB,623,1080.0,2
2026-06-03,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,280.0,2
2026-06-03,quarta-feira,2,PH UBAJARA,HB,618,160.0,14
2026-06-03,quarta-feira,2,PH UBAJARA,HB,623,2.0,1
2026-06-03,quarta-feira,2,PH UBAJARA,IFCO,6416,241.0,18
2026-06-03,quarta-feira,2,PH UBAJARA,IFCO,6424,80.0,10
2026-06-03,quarta-feira,2,TREB. CEARA,HB,618,9.0,1
2026-06-03,quarta-feira,2,TREB. CEARA,IFCO,6416,32.0,1
2026-06-03,quarta-feira,2,TREB. MINAS,HB,618,414.0,5
2026-06-03,quarta-feira,2,TREB. MINAS,HB,623,85.0,4
2026-06-03,quarta-feira,2,TREB. MINAS,IFCO,6416,300.0,32
2026-06-03,quarta-feira,2,TREB. MINAS,IFCO,6424,118.0,8
2026-06-04,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,57.0,4
2026-06-04,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,560.0,1
2026-06-04,quinta-feira,3,PH UBAJARA,IFCO,6416,112.0,25
2026-06-04,quinta-feira,3,PH UBAJARA,IFCO,6424,8.0,1
2026-06-04,quinta-feira,3,TREB. CEARA,IFCO,6416,1.0,1
2026-06-04,quinta-feira,3,TREB. MINAS,HB,618,433.0,33
2026-06-04,quinta-feira,3,TREB. MINAS,HB,623,100.0,4
2026-06-04,quinta-feira,3,TREB. MINAS,IFCO,6416,22.0,4
2026-06-04,quinta-feira,3,TREB. MINAS,IFCO,6424,34.0,5
2026-06-05,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,39.0,4
2026-06-05,sexta-feira,4,AGROINDUSTRIA TREBESCHI,IFCO,6416,40.0,1
2026-06-05,sexta-feira,4,AGROINDUSTRIA TREBESCHI,IFCO,6424,520.0,1
2026-06-05,sexta-feira,4,PH CORUMBA (PF),HB,623,120.0,2
2026-06-05,sexta-feira,4,PH UBAJARA,IFCO,6416,169.0,35
2026-06-05,sexta-feira,4,PH UBAJARA,IFCO,6424,51.0,13
2026-06-05,sexta-feira,4,TREB. CEARA,IFCO,6416,25.0,2
2026-06-05,sexta-feira,4,TREB. MINAS,HB,618,119.0,5
2026-06-05,sexta-feira,4,TREB. MINAS,HB,623,562.0,5
2026-06-05,sexta-feira,4,TREB. MINAS,IFCO,6416,668.0,6
2026-06-06,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,176.0,7
2026-06-06,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,100.0,1
2026-06-06,sábado,5,PH CORUMBA (PF),IFCO,6424,310.0,4
2026-06-06,sábado,5,PH UBAJARA,HB,618,340.0,30
2026-06-06,sábado,5,PH UBAJARA,HB,623,47.0,9
2026-06-06,sábado,5,PH UBAJARA,IFCO,6416,3.0,1
2026-06-06,sábado,5,PH UBAJARA,IFCO,6424,191.0,15
2026-06-06,sábado,5,TREB. CEARA,HB,618,25.0,1
2026-06-06,sábado,5,TREB. CEARA,IFCO,6424,41.0,1
2026-06-06,sábado,5,TREB. MINAS,HB,618,666.0,24
2026-06-06,sábado,5,TREB. MINAS,HB,623,270.0,6
2026-06-06,sábado,5,TREB. MINAS,IFCO,6416,682.0,22
2026-06-06,sábado,5,TREB. MINAS,IFCO,6424,440.0,4
2026-06-08,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,82.0,5
2026-06-08,segunda-feira,0,PH CORUMBA (PF),HB,623,450.0,1
2026-06-08,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,80.0,4
2026-06-08,segunda-feira,0,PH UBAJARA,IFCO,6424,5.0,3
2026-06-08,segunda-feira,0,TREB. MINAS,HB,618,532.0,26
2026-06-08,segunda-feira,0,TREB. MINAS,HB,623,192.0,6
2026-06-08,segunda-feira,0,TREB. MINAS,IFCO,6416,389.0,5
2026-06-09,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,351.0,7
2026-06-09,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,40.0,1
2026-06-09,terça-feira,1,PH CORUMBA (PF),IFCO,6424,240.0,2
2026-06-09,terça-feira,1,PH UBAJARA,HB,618,96.0,9
2026-06-09,terça-feira,1,PH UBAJARA,HB,623,43.0,7
2026-06-09,terça-feira,1,PH UBAJARA,IFCO,6424,120.0,14
2026-06-09,terça-feira,1,TREB. MINAS,HB,618,678.0,24
2026-06-09,terça-feira,1,TREB. MINAS,HB,623,1252.0,21
2026-06-09,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,105.0,6
2026-06-09,terça-feira,1,TREB. MINAS,IFCO,6416,520.0,15
2026-06-09,terça-feira,1,TREB. MINAS,IFCO,6424,1248.0,10
2026-06-10,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,68.0,4
2026-06-10,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,12.0,4
2026-06-10,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,866.0,3
2026-06-10,quarta-feira,2,PH CORUMBA (PF),HB,623,80.0,1
2026-06-10,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,440.0,9
2026-06-10,quarta-feira,2,PH UBAJARA,HB,618,149.0,14
2026-06-10,quarta-feira,2,PH UBAJARA,HB,623,2.0,1
2026-06-10,quarta-feira,2,PH UBAJARA,IFCO,6416,346.0,28
2026-06-10,quarta-feira,2,PH UBAJARA,IFCO,6424,180.0,7
2026-06-10,quarta-feira,2,TREB. CEARA,IFCO,6416,71.0,3
2026-06-10,quarta-feira,2,TREB. MINAS,HB,618,66.0,6
2026-06-10,quarta-feira,2,TREB. MINAS,HB,623,88.0,4
2026-06-10,quarta-feira,2,TREB. MINAS,IFCO,6416,320.0,30
2026-06-10,quarta-feira,2,TREB. MINAS,IFCO,6424,1195.0,15
2026-06-11,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,301.0,6
2026-06-11,quinta-feira,3,PH CORUMBA (PF),HB,623,890.0,3
2026-06-11,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,74.0,1
2026-06-11,quinta-feira,3,PH UBAJARA,IFCO,6416,401.0,35
2026-06-11,quinta-feira,3,PH UBAJARA,IFCO,6424,315.0,23
2026-06-11,quinta-feira,3,TREB. CEARA,IFCO,6416,54.0,8
2026-06-11,quinta-feira,3,TREB. CEARA,IFCO,6424,83.0,9
2026-06-11,quinta-feira,3,TREB. MINAS,HB,618,588.0,23
2026-06-11,quinta-feira,3,TREB. MINAS,HB,623,168.0,6
2026-06-11,quinta-feira,3,TREB. MINAS,IFCO,6416,31.0,4
2026-06-11,quinta-feira,3,TREB. MINAS,IFCO,6424,81.0,8
2026-06-12,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,46.0,4
2026-06-12,sexta-feira,4,PH CORUMBA (PF),HB,623,640.0,1
2026-06-12,sexta-feira,4,PH UBAJARA,IFCO,6416,20.0,2
2026-06-12,sexta-feira,4,PH UBAJARA,IFCO,6424,686.0,31
2026-06-12,sexta-feira,4,TREB. MINAS,HB,618,113.0,5
2026-06-12,sexta-feira,4,TREB. MINAS,HB,623,73.0,4
2026-06-12,sexta-feira,4,TREB. MINAS,IFCO,6416,453.0,5
2026-06-13,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,190.0,6
2026-06-13,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,100.0,1
2026-06-13,sábado,5,PH CORUMBA (PF),IFCO,6424,240.0,2
2026-06-13,sábado,5,PH UBAJARA,HB,618,332.0,39
2026-06-13,sábado,5,PH UBAJARA,HB,623,37.0,9
2026-06-13,sábado,5,PH UBAJARA,IFCO,6416,292.0,71
2026-06-13,sábado,5,PH UBAJARA,IFCO,6424,307.0,53
2026-06-13,sábado,5,TREB. CEARA,HB,618,11.0,2
2026-06-13,sábado,5,TREB. CEARA,IFCO,6416,65.0,4
2026-06-13,sábado,5,TREB. MINAS,HB,618,633.0,29
2026-06-13,sábado,5,TREB. MINAS,HB,623,239.0,8
2026-06-13,sábado,5,TREB. MINAS,IFCO,6416,438.0,43
2026-06-13,sábado,5,TREB. MINAS,IFCO,6424,112.0,13
2026-06-15,segunda-feira,0,PH CORUMBA (PF),HB,623,810.0,1
2026-06-15,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,280.0,3
2026-06-15,segunda-feira,0,PH UBAJARA,HB,618,80.0,2
2026-06-15,segunda-feira,0,PH UBAJARA,IFCO,6416,89.0,88
2026-06-15,segunda-feira,0,PH UBAJARA,IFCO,6424,134.0,35
2026-06-15,segunda-feira,0,TREB. MINAS,HB,618,311.0,11
2026-06-15,segunda-feira,0,TREB. MINAS,HB,623,178.0,6
2026-06-15,segunda-feira,0,TREB. MINAS,IFCO,6416,347.0,4
2026-06-16,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,210.0,3
2026-06-16,terça-feira,1,PH CORUMBA (PF),IFCO,6424,1590.0,7
2026-06-16,terça-feira,1,PH UBAJARA,HB,618,89.0,14
2026-06-16,terça-feira,1,PH UBAJARA,HB,623,22.0,5
2026-06-16,terça-feira,1,PH UBAJARA,IFCO,6416,7.0,7
2026-06-16,terça-feira,1,PH UBAJARA,IFCO,6424,403.0,22
2026-06-16,terça-feira,1,TREB. CEARA,HB,618,125.0,4
2026-06-16,terça-feira,1,TREB. MINAS,HB,618,708.0,24
2026-06-16,terça-feira,1,TREB. MINAS,HB,623,307.0,25
2026-06-16,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,11.0,2
2026-06-16,terça-feira,1,TREB. MINAS,IFCO,6416,408.0,7
2026-06-17,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,300.0,1
2026-06-17,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,91.0,6
2026-06-17,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,231.0,3
2026-06-17,quarta-feira,2,F. BICAME,HB,623,450.0,1
2026-06-17,quarta-feira,2,PH CORUMBA (PF),HB,623,810.0,1
2026-06-17,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,1120.0,2
2026-06-17,quarta-feira,2,PH UBAJARA,HB,618,77.0,13
2026-06-17,quarta-feira,2,PH UBAJARA,HB,623,2.0,1
2026-06-17,quarta-feira,2,PH UBAJARA,IFCO,6416,227.0,15
2026-06-17,quarta-feira,2,PH UBAJARA,IFCO,6424,198.0,13
2026-06-17,quarta-feira,2,TREB. CEARA,HB,618,7.0,2
2026-06-17,quarta-feira,2,TREB. CEARA,IFCO,6416,56.0,3
2026-06-17,quarta-feira,2,TREB. MINAS,HB,618,154.0,7
2026-06-17,quarta-feira,2,TREB. MINAS,HB,623,57.0,4
2026-06-17,quarta-feira,2,TREB. MINAS,IFCO,6416,581.0,32
2026-06-17,quarta-feira,2,TREB. MINAS,IFCO,6424,1366.0,18
2026-06-18,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,29.0,1
2026-06-18,quinta-feira,3,PH CORUMBA (PF),HB,623,881.0,3
2026-06-18,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,1272.0,2
2026-06-18,quinta-feira,3,PH UBAJARA,IFCO,6416,78.0,15
2026-06-18,quinta-feira,3,PH UBAJARA,IFCO,6424,206.0,2
2026-06-18,quinta-feira,3,TREB. CEARA,IFCO,6416,14.0,2
2026-06-18,quinta-feira,3,TREB. MINAS,HB,618,757.0,45
2026-06-18,quinta-feira,3,TREB. MINAS,HB,623,216.0,16
2026-06-18,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,21.0,4
2026-06-18,quinta-feira,3,TREB. MINAS,IFCO,6416,507.0,9
2026-06-18,quinta-feira,3,TREB. MINAS,IFCO,6424,28.0,3
2026-06-19,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,250.0,3
2026-06-19,sexta-feira,4,PH ALHO/CEBOLA,IFCO,6424,640.0,4
2026-06-19,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,280.0,3
2026-06-19,sexta-feira,4,PH UBAJARA,HB,618,24.0,2
2026-06-19,sexta-feira,4,TREB. MINAS,HB,618,177.0,5
2026-06-19,sexta-feira,4,TREB. MINAS,HB,623,203.0,5
2026-06-19,sexta-feira,4,TREB. MINAS,IFCO,6424,520.0,4
2026-06-20,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,35.0,3
2026-06-20,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,2.0,1
2026-06-20,sábado,5,PH CORUMBA (PF),IFCO,6424,2370.0,7
2026-06-20,sábado,5,PH UBAJARA,HB,618,336.0,49
2026-06-20,sábado,5,PH UBAJARA,HB,623,38.0,7
2026-06-20,sábado,5,PH UBAJARA,IFCO,6416,310.0,61
2026-06-20,sábado,5,PH UBAJARA,IFCO,6424,405.0,53
2026-06-20,sábado,5,TREB. CEARA,HB,618,50.0,3
2026-06-20,sábado,5,TREB. CEARA,IFCO,6416,106.0,4
2026-06-20,sábado,5,TREB. CEARA,IFCO,6424,12.0,3
2026-06-20,sábado,5,TREB. MINAS,HB,618,749.0,38
2026-06-20,sábado,5,TREB. MINAS,HB,623,396.0,20
2026-06-20,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,21.0,4
2026-06-20,sábado,5,TREB. MINAS,IFCO,6416,479.0,26
2026-06-20,sábado,5,TREB. MINAS,IFCO,6424,1528.0,7
2026-06-22,segunda-feira,0,PH UBAJARA,IFCO,6416,337.0,76
2026-06-22,segunda-feira,0,PH UBAJARA,IFCO,6424,31.0,20
2026-06-22,segunda-feira,0,TREB. MINAS,HB,618,334.0,7
2026-06-22,segunda-feira,0,TREB. MINAS,HB,623,991.0,7
2026-06-22,segunda-feira,0,TREB. MINAS,IFCO,6416,282.0,4
2026-06-23,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,2.0,1
2026-06-23,terça-feira,1,PH ALHO/CEBOLA,IFCO,6424,1040.0,5
2026-06-23,terça-feira,1,PH CORUMBA (PF),IFCO,6424,540.0,4
2026-06-23,terça-feira,1,PH UBAJARA,HB,618,122.0,15
2026-06-23,terça-feira,1,PH UBAJARA,HB,623,42.0,6
2026-06-23,terça-feira,1,PH UBAJARA,IFCO,6416,12.0,2
2026-06-23,terça-feira,1,PH UBAJARA,IFCO,6424,198.0,24
2026-06-23,terça-feira,1,TREB. CEARA,HB,618,28.0,1
2026-06-23,terça-feira,1,TREB. MINAS,HB,618,604.0,23
2026-06-23,terça-feira,1,TREB. MINAS,HB,623,887.0,23
2026-06-23,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,20.0,2
2026-06-23,terça-feira,1,TREB. MINAS,IFCO,6416,391.0,7
2026-06-23,terça-feira,1,TREB. MINAS,IFCO,6424,2888.0,10
2026-06-24,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,53.0,5
2026-06-24,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,217.0,3
2026-06-24,quarta-feira,2,PH CORUMBA (PF),HB,623,690.0,1
2026-06-24,quarta-feira,2,PH UBAJARA,HB,618,104.0,11
2026-06-24,quarta-feira,2,PH UBAJARA,HB,623,1.0,1
2026-06-24,quarta-feira,2,PH UBAJARA,IFCO,6416,222.0,24
2026-06-24,quarta-feira,2,PH UBAJARA,IFCO,6424,693.0,42
2026-06-24,quarta-feira,2,TREB. CEARA,HB,618,10.0,2
2026-06-24,quarta-feira,2,TREB. CEARA,IFCO,6416,62.0,2
2026-06-24,quarta-feira,2,TREB. MINAS,HB,618,194.0,6
2026-06-24,quarta-feira,2,TREB. MINAS,HB,623,145.0,5
2026-06-24,quarta-feira,2,TREB. MINAS,IFCO,6416,464.0,26
2026-06-24,quarta-feira,2,TREB. MINAS,IFCO,6424,2817.0,19
2026-06-25,quinta-feira,3,PH CORUMBA (PF),HB,623,280.0,1
2026-06-25,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,3448.0,7
2026-06-25,quinta-feira,3,PH UBAJARA,IFCO,6416,128.0,26
2026-06-25,quinta-feira,3,PH UBAJARA,IFCO,6424,263.0,21
2026-06-25,quinta-feira,3,TREB. MINAS,HB,618,463.0,35
2026-06-25,quinta-feira,3,TREB. MINAS,HB,623,113.0,6
2026-06-25,quinta-feira,3,TREB. MINAS,IFCO,6416,180.0,1
2026-06-25,quinta-feira,3,TREB. MINAS,IFCO,6424,2500.0,5
2026-06-26,sexta-feira,4,PH CASCAVEL,HB,623,80.0,1
2026-06-26,sexta-feira,4,PH CASCAVEL,IFCO,6424,1200.0,6
2026-06-26,sexta-feira,4,TREB. MINAS,HB,618,148.0,5
2026-06-26,sexta-feira,4,TREB. MINAS,HB,623,18.0,3
2026-06-26,sexta-feira,4,TREB. MINAS,IFCO,6424,2638.0,4
2026-06-27,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6416,2.0,2
2026-06-27,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,40.0,1
2026-06-27,sábado,5,PH CASCAVEL,IFCO,6424,970.0,2
2026-06-27,sábado,5,PH CORUMBA (PF),HB,623,640.0,1
2026-06-27,sábado,5,PH CORUMBA (PF),IFCO,6424,350.0,2
2026-06-27,sábado,5,PH UBAJARA,HB,618,263.0,37
2026-06-27,sábado,5,PH UBAJARA,HB,623,33.0,7
2026-06-27,sábado,5,PH UBAJARA,IFCO,6416,229.0,70
2026-06-27,sábado,5,PH UBAJARA,IFCO,6424,145.0,65
2026-06-27,sábado,5,TREB. CEARA,HB,618,14.0,1
2026-06-27,sábado,5,TREB. CEARA,IFCO,6424,1.0,1
2026-06-27,sábado,5,TREB. MINAS,HB,618,552.0,28
2026-06-27,sábado,5,TREB. MINAS,HB,623,1512.0,31
2026-06-27,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,132.0,8
2026-06-27,sábado,5,TREB. MINAS,IFCO,6416,105.0,31
2026-06-27,sábado,5,TREB. MINAS,IFCO,6424,400.0,2
2026-06-29,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,623,16.0,1
2026-06-29,segunda-feira,0,PH CASCAVEL,HB,623,80.0,1
2026-06-29,segunda-feira,0,PH CASCAVEL,IFCO,6424,560.0,3
2026-06-29,segunda-feira,0,PH UBAJARA,IFCO,6416,171.0,28
2026-06-29,segunda-feira,0,PH UBAJARA,IFCO,6424,191.0,15
2026-06-29,segunda-feira,0,TREB. CEARA,IFCO,6416,62.0,4
2026-06-29,segunda-feira,0,TREB. MINAS,HB,618,551.0,22
2026-06-29,segunda-feira,0,TREB. MINAS,HB,623,784.0,6
2026-06-29,segunda-feira,0,TREB. MINAS,IFCO,6416,18.0,4
2026-06-29,segunda-feira,0,TREB. MINAS,IFCO,6424,28.0,3
2026-06-30,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,178.0,4
2026-06-30,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,100.0,1
2026-06-30,terça-feira,1,PH CASCAVEL,IFCO,6424,90.0,1
2026-06-30,terça-feira,1,PH CORUMBA (PF),IFCO,6424,450.0,2
2026-06-30,terça-feira,1,PH UBAJARA,HB,618,89.0,9
2026-06-30,terça-feira,1,PH UBAJARA,HB,623,33.0,6
2026-06-30,terça-feira,1,PH UBAJARA,IFCO,6416,26.0,13
2026-06-30,terça-feira,1,PH UBAJARA,IFCO,6424,161.0,23
2026-06-30,terça-feira,1,TREB. CEARA,IFCO,6424,3.0,1
2026-06-30,terça-feira,1,TREB. MINAS,HB,618,338.0,23
2026-06-30,terça-feira,1,TREB. MINAS,HB,623,226.0,10
2026-06-30,terça-feira,1,TREB. MINAS,IFCO,6416,100.0,3
2026-06-30,terça-feira,1,TREB. MINAS,IFCO,6424,80.0,2
2026-07-01,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,168.0,3
2026-07-01,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,11.0,1
2026-07-01,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,12.0,2
2026-07-01,quarta-feira,2,PH CORUMBA (PF),HB,623,1901.0,3
2026-07-01,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,640.0,1
2026-07-01,quarta-feira,2,PH UBAJARA,HB,618,69.0,13
2026-07-01,quarta-feira,2,PH UBAJARA,HB,623,1.0,1
2026-07-01,quarta-feira,2,PH UBAJARA,IFCO,6416,52.0,9
2026-07-01,quarta-feira,2,PH UBAJARA,IFCO,6424,34.0,6
2026-07-01,quarta-feira,2,TREB. MINAS,HB,618,413.0,7
2026-07-01,quarta-feira,2,TREB. MINAS,HB,623,2672.0,7
2026-07-01,quarta-feira,2,TREB. MINAS,IFCO,6416,1797.0,31
2026-07-01,quarta-feira,2,TREB. MINAS,IFCO,6424,936.0,18
2026-07-02,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,279.0,5
2026-07-02,quinta-feira,3,AGROINDUSTRIA TREBESCHI,IFCO,6424,40.0,1
2026-07-02,quinta-feira,3,PH CORUMBA (PF),HB,623,1540.0,2
2026-07-02,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,41.0,1
2026-07-02,quinta-feira,3,PH UBAJARA,HB,618,55.0,4
2026-07-02,quinta-feira,3,PH UBAJARA,IFCO,6416,319.0,45
2026-07-02,quinta-feira,3,PH UBAJARA,IFCO,6424,188.0,17
2026-07-02,quinta-feira,3,TREB. CEARA,IFCO,6416,42.0,5
2026-07-02,quinta-feira,3,TREB. MINAS,HB,618,428.0,35
2026-07-02,quinta-feira,3,TREB. MINAS,HB,623,2768.0,8
2026-07-02,quinta-feira,3,TREB. MINAS,IFCO,6416,27.0,4
2026-07-02,quinta-feira,3,TREB. MINAS,IFCO,6424,1037.0,7
2026-07-03,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,46.0,3
2026-07-03,sexta-feira,4,PH CASCAVEL,IFCO,6424,880.0,1
2026-07-03,sexta-feira,4,PH CORUMBA (PF),HB,623,690.0,1
2026-07-03,sexta-feira,4,PH UBAJARA,IFCO,6416,15.0,1
2026-07-03,sexta-feira,4,PH UBAJARA,IFCO,6424,195.0,13
2026-07-03,sexta-feira,4,TREB. MINAS,HB,618,364.0,5
2026-07-03,sexta-feira,4,TREB. MINAS,HB,623,1323.0,4
2026-07-03,sexta-feira,4,TREB. MINAS,IFCO,6416,468.0,5
2026-07-03,sexta-feira,4,TREB. MINAS,IFCO,6424,640.0,2
2026-07-04,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,18.0,3
2026-07-04,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,7.0,1
2026-07-04,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,80.0,1
2026-07-04,sábado,5,PH CASCAVEL,IFCO,6424,880.0,3
2026-07-04,sábado,5,PH UBAJARA,HB,618,343.0,38
2026-07-04,sábado,5,PH UBAJARA,HB,623,35.0,7
2026-07-04,sábado,5,PH UBAJARA,IFCO,6416,110.0,27
2026-07-04,sábado,5,PH UBAJARA,IFCO,6424,373.0,37
2026-07-04,sábado,5,TREB. CEARA,HB,618,19.0,2
2026-07-04,sábado,5,TREB. MINAS,HB,618,677.0,33
2026-07-04,sábado,5,TREB. MINAS,HB,623,2017.0,14
2026-07-04,sábado,5,TREB. MINAS,IFCO,6416,404.0,22
2026-07-04,sábado,5,TREB. MINAS,IFCO,6424,80.0,1
2026-07-06,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,400.0,2
2026-07-06,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,623,71.0,3
2026-07-06,segunda-feira,0,PH UBAJARA,IFCO,6416,447.0,193
2026-07-06,segunda-feira,0,PH UBAJARA,IFCO,6424,235.0,63
2026-07-06,segunda-feira,0,TREB. CEARA,IFCO,6416,67.0,4
2026-07-06,segunda-feira,0,TREB. MINAS,HB,618,336.0,8
2026-07-06,segunda-feira,0,TREB. MINAS,HB,623,676.0,30
2026-07-06,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,33.0,6
2026-07-06,segunda-feira,0,TREB. MINAS,IFCO,6416,186.0,5
2026-07-07,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,54.0,3
2026-07-07,terça-feira,1,PH CASCAVEL,IFCO,6424,240.0,2
2026-07-07,terça-feira,1,PH CORUMBA (PF),IFCO,6424,480.0,1
2026-07-07,terça-feira,1,PH UBAJARA,HB,618,108.0,13
2026-07-07,terça-feira,1,PH UBAJARA,HB,623,41.0,6
2026-07-07,terça-feira,1,PH UBAJARA,IFCO,6416,57.0,24
2026-07-07,terça-feira,1,PH UBAJARA,IFCO,6424,97.0,28
2026-07-07,terça-feira,1,TREB. CEARA,HB,618,18.0,1
2026-07-07,terça-feira,1,TREB. CEARA,IFCO,6424,28.0,3
2026-07-07,terça-feira,1,TREB. MINAS,HB,618,390.0,24
2026-07-07,terça-feira,1,TREB. MINAS,HB,623,1965.0,11
2026-07-07,terça-feira,1,TREB. MINAS,IFCO,6416,40.0,2
2026-07-07,terça-feira,1,TREB. MINAS,IFCO,6424,80.0,1
2026-07-08,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,65.0,3
2026-07-08,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,7.0,2
2026-07-08,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,9.0,1
2026-07-08,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,480.0,1
2026-07-08,quarta-feira,2,PH UBAJARA,HB,618,146.0,14
2026-07-08,quarta-feira,2,PH UBAJARA,HB,623,1.0,1
2026-07-08,quarta-feira,2,PH UBAJARA,IFCO,6416,235.0,21
