data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa_previsao,metodo_modelo,quantidade_caixas,registros_origem
2026-08-29,sábado,5,TREB. MINAS,HB,623,explícito,1411.0,25
2026-08-29,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,22.331436984551363,4
2026-08-29,sábado,5,TREB. MINAS,IFCO,6416,explícito,492.0,25
2026-08-31,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,85.0,4
2026-08-31,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,191.0,31
2026-08-31,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,268.0,15
2026-08-31,segunda-feira,0,TREB. CEARA,IFCO,6416,explícito,66.0,2
2026-08-31,segunda-feira,0,TREB. MINAS,HB,618,explícito,357.0,8
2026-08-31,segunda-feira,0,TREB. MINAS,HB,623,explícito,285.0,4
2026-08-31,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,481.0,4
2026-09-01,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,166.0,6
2026-09-01,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,230.0,2
2026-09-01,terça-feira,1,PH CORUMBA (PF),HB,623,explícito,1260.0,1
2026-09-01,terça-feira,1,PH UBAJARA,HB,618,explícito,104.0,11
2026-09-01,terça-feira,1,PH UBAJARA,HB,623,explícito,30.0,5
2026-09-01,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,26.0,4
2026-09-01,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,494.0,63
2026-09-01,terça-feira,1,TREB. MINAS,HB,618,explícito,329.0,15
2026-09-01,terça-feira,1,TREB. MINAS,HB,623,explícito,321.0,6
2026-09-01,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,623.0,6
2026-09-02,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,12.0,2
2026-09-02,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,8.0,1
2026-09-02,quarta-feira,2,F. BICAME,IFCO,6424,explícito,403.0,2
2026-09-02,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,1260.0,1
2026-09-02,quarta-feira,2,TREB. MINAS,HB,618,explícito,455.0,8
2026-09-02,quarta-feira,2,TREB. MINAS,HB,623,explícito,1046.0,15
2026-09-02,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,650.0,32
2026-09-02,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,1050.0,12
2026-09-03,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,12.0,3
2026-09-03,quinta-feira,3,F. BICAME,IFCO,6424,explícito,1537.0,3
2026-09-03,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,360.0,1
2026-09-03,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,960.0,2
2026-09-03,quinta-feira,3,PH UBAJARA,HB,618,explícito,118.0,16
2026-09-03,quinta-feira,3,PH UBAJARA,HB,623,explícito,2.0,1
2026-09-03,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,188.0,39
2026-09-03,quinta-feira,3,PH UBAJARA,IFCO,6420,explícito,5.0,1
2026-09-03,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,159.0,14
2026-09-03,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,9.0,1
2026-09-03,quinta-feira,3,TREB. MINAS,HB,618,explícito,637.0,14
2026-09-03,quinta-feira,3,TREB. MINAS,HB,623,explícito,2276.0,8
2026-09-03,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,17.0,2
2026-09-03,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1161.0,11
2026-09-04,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,47.0,4
2026-09-04,sexta-feira,4,F. BICAME,IFCO,6424,explícito,720.0,4
2026-09-04,sexta-feira,4,PH ALHO/CEBOLA,HB,618,explícito,3.0,1
2026-09-04,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,explícito,240.0,2
2026-09-04,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,126.0,35
2026-09-04,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,6.0,6
2026-09-04,sexta-feira,4,TREB. MINAS,HB,618,explícito,390.0,5
2026-09-04,sexta-feira,4,TREB. MINAS,HB,623,explícito,940.0,5
2026-09-04,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,5.0,1
2026-09-05,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,94.0,7
2026-09-05,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,explícito,8.0,1
2026-09-05,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,7.0,3
2026-09-05,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-09-05,sábado,5,F. BICAME,IFCO,6424,explícito,586.0,3
2026-09-05,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,397.0,1
2026-09-05,sábado,5,PH UBAJARA,HB,618,explícito,334.0,39
2026-09-05,sábado,5,PH UBAJARA,HB,623,explícito,82.0,6
2026-09-05,sábado,5,PH UBAJARA,IFCO,6424,explícito,177.0,47
2026-09-05,sábado,5,TREB. MINAS,HB,618,explícito,982.0,23
2026-09-05,sábado,5,TREB. MINAS,HB,623,explícito,480.0,7
2026-09-05,sábado,5,TREB. MINAS,IFCO,6416,explícito,127.0,22
2026-09-07,segunda-feira,0,TREB. MINAS,HB,618,explícito,495.0,7
2026-09-07,segunda-feira,0,TREB. MINAS,HB,623,explícito,190.0,3
2026-09-07,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,474.0,6
2026-09-08,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,94.0,4
2026-09-08,terça-feira,1,PH CORUMBA (PF),HB,623,explícito,630.0,1
2026-09-08,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,279.0,41
2026-09-08,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,229.0,20
2026-09-08,terça-feira,1,TREB. CEARA,IFCO,6416,explícito,11.0,1
2026-09-08,terça-feira,1,TREB. MINAS,HB,618,explícito,474.0,9
2026-09-08,terça-feira,1,TREB. MINAS,HB,623,explícito,1950.0,18
2026-09-08,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,680.0,6
2026-09-09,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,5.0,1
2026-09-09,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,34.0,3
2026-09-09,quarta-feira,2,F. BICAME,IFCO,6424,explícito,440.0,1
2026-09-09,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,1170.0,5
2026-09-09,quarta-feira,2,PH UBAJARA,HB,618,explícito,165.0,10
2026-09-09,quarta-feira,2,PH UBAJARA,HB,623,explícito,35.0,5
2026-09-09,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,6.0,4
2026-09-09,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,200.0,32
2026-09-09,quarta-feira,2,TREB. MINAS,HB,618,explícito,551.0,19
2026-09-09,quarta-feira,2,TREB. MINAS,HB,623,explícito,190.0,4
2026-09-09,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,1567.0,28
2026-09-09,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,263.0,7
2026-09-10,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,67.0,4
2026-09-10,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,1950.0,2
2026-09-10,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,900.0,1
2026-09-10,quinta-feira,3,PH UBAJARA,HB,618,explícito,117.0,18
2026-09-10,quinta-feira,3,PH UBAJARA,HB,623,explícito,46.0,2
2026-09-10,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,352.0,45
2026-09-10,quinta-feira,3,PH UBAJARA,IFCO,6420,explícito,8.0,1
2026-09-10,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,107.0,10
2026-09-10,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,30.0,2
2026-09-10,quinta-feira,3,TREB. MINAS,HB,618,explícito,639.0,14
2026-09-10,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,17.66856301544864,2
2026-09-10,quinta-feira,3,TREB. MINAS,HB,623,explícito,77211.0,15
2026-09-10,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,22.331436984551363,4
2026-09-10,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,596.0,2
2026-09-11,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,52.0,3
2026-09-11,sexta-feira,4,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,80.0,2
2026-09-11,sexta-feira,4,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,160.0,1
2026-09-11,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,explícito,915.0,5
2026-09-11,sexta-feira,4,TREB. MINAS,HB,618,explícito,210.0,5
2026-09-11,sexta-feira,4,TREB. MINAS,HB,623,explícito,830.0,5
2026-09-11,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,828.0,5
2026-09-11,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,40.0,1
2026-09-12,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,130.0,7
2026-09-12,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,20.0,1
2026-09-12,sábado,5,F. BICAME,IFCO,6424,explícito,453.0,3
2026-09-12,sábado,5,PH CORUMBA (PF),HB,623,explícito,640.0,1
2026-09-12,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,900.0,1
2026-09-12,sábado,5,PH UBAJARA,HB,618,explícito,413.0,36
2026-09-12,sábado,5,PH UBAJARA,HB,623,explícito,63.0,7
2026-09-12,sábado,5,PH UBAJARA,IFCO,6416,explícito,116.0,41
2026-09-12,sábado,5,PH UBAJARA,IFCO,6424,explícito,256.0,35
2026-09-12,sábado,5,TREB. MINAS,HB,618,explícito,775.0,20
2026-09-12,sábado,5,TREB. MINAS,HB,623,explícito,1325.0,9
2026-09-12,sábado,5,TREB. MINAS,IFCO,6416,explícito,724.0,23
2026-09-12,sábado,5,TREB. MINAS,IFCO,6424,explícito,80.0,1
2026-09-14,segunda-feira,0,F. BICAME,IFCO,6424,explícito,680.0,3
2026-09-14,segunda-feira,0,PH CORUMBA (PF),HB,623,explícito,630.0,1
2026-09-14,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,explícito,850.0,4
2026-09-14,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,40.0,4
2026-09-14,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,513.0,46
2026-09-14,segunda-feira,0,TREB. MINAS,HB,618,explícito,405.0,7
2026-09-14,segunda-feira,0,TREB. MINAS,HB,623,explícito,860.0,4
2026-09-14,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,494.0,5
2026-09-14,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,240.0,1
2026-09-15,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,45.0,3
2026-09-15,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,623,explícito,22.0,3
2026-09-15,terça-feira,1,PH UBAJARA,HB,618,explícito,127.0,11
2026-09-15,terça-feira,1,PH UBAJARA,HB,623,explícito,43.0,6
2026-09-15,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,24.0,5
2026-09-15,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,113.0,26
2026-09-15,terça-feira,1,TREB. CEARA,HB,618,explícito,20.0,2
2026-09-15,terça-feira,1,TREB. CEARA,IFCO,6424,explícito,3.0,1
2026-09-15,terça-feira,1,TREB. MINAS,HB,618,explícito,569.0,34
2026-09-15,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,3.327637006482027,1
2026-09-15,terça-feira,1,TREB. MINAS,HB,623,explícito,788.0,21
2026-09-15,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,0.6723629935179729,1
2026-09-15,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,698.0,7
2026-09-15,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,400.0,2
2026-09-16,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,623,explícito,20.0,1
2026-09-16,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,4.0,1
2026-09-16,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,43.0,3
2026-09-16,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,1000.0,3
2026-09-16,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,900.0,1
2026-09-16,quarta-feira,2,PH UBAJARA,HB,618,explícito,149.0,16
2026-09-16,quarta-feira,2,PH UBAJARA,HB,623,explícito,1.0,1
2026-09-16,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,70.0,1
2026-09-16,quarta-feira,2,TREB. CEARA,HB,618,explícito,5.0,2
2026-09-16,quarta-feira,2,TREB. MINAS,HB,618,explícito,228.0,6
2026-09-16,quarta-feira,2,TREB. MINAS,HB,623,explícito,870.0,4
2026-09-16,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,503.0,29
2026-09-16,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,2124.0,16
2026-09-17,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,44.0,4
2026-09-17,quinta-feira,3,F. BICAME,IFCO,6424,explícito,417.0,2
2026-09-17,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,1320.0,3
2026-09-17,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,1260.0,1
2026-09-17,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,536.0,47
2026-09-17,quinta-feira,3,PH UBAJARA,IFCO,6420,explícito,10.0,1
2026-09-17,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,341.0,13
2026-09-17,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,99.0,5
2026-09-17,quinta-feira,3,TREB. MINAS,HB,618,explícito,555.0,24
2026-09-17,quinta-feira,3,TREB. MINAS,HB,623,explícito,1238.0,12
